uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Organ preservation solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;385262000;;SAME-AS;;;;;;Medication Forms;211
;Cutaneous powder spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;385278003;;SAME-AS;;;;;;Medication Forms;212
;Cutaneous suspension spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;385279006;;SAME-AS;;;;;;Medication Forms;213
;Implant dosage form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;385286003;;SAME-AS;;;;;;Medication Forms;214
;Oral elixir ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;414951009;;SAME-AS;;;;;;Medication Forms;215
;Tampon dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420243009;;SAME-AS;;;;;;Medication Forms;216
;Oil injection ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420253005;;SAME-AS;;;;;;Medication Forms;217
;Semi-solid dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420275007;;SAME-AS;;;;;;Medication Forms;218
;Nasal emulsion ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420283001;;SAME-AS;;;;;;Medication Forms;219
;Rectal powder ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420292003;;SAME-AS;;;;;;Medication Forms;220
;Coated pellets capsule ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420293008;;SAME-AS;;;;;;Medication Forms;221
;Powder for oral liquid;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420305009;;SAME-AS;;;;;;Medication Forms;222
;Inhaler ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420317006;;SAME-AS;;;;;;Medication Forms;223
;Extended-release film coated tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420378007;;SAME-AS;;;;;;Medication Forms;224
;Extended-release insert ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420385006;;SAME-AS;;;;;;Medication Forms;225
;Drug emulsion ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420386007;;SAME-AS;;;;;;Medication Forms;226
;Inhalation aerosol solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420407000;;SAME-AS;;;;;;Medication Forms;227
;Lyophilized powder for injectable extended release liposomal suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420430006;;SAME-AS;;;;;;Medication Forms;228
;Pressurized nebulizer suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420450005;;SAME-AS;;;;;;Medication Forms;229
;Film ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420460001;;SAME-AS;;;;;;Medication Forms;230
;Oral granules ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420509004;;SAME-AS;;;;;;Medication Forms;231
;Vaginal powder ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420536002;;SAME-AS;;;;;;Medication Forms;232
;Cutaneous oil ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420540006;;SAME-AS;;;;;;Medication Forms;233
;Nasal aerosol ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420610000;;SAME-AS;;;;;;Medication Forms;234
;Extended-release tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420627008;;SAME-AS;;;;;;Medication Forms;235
;Vaginal insert ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420631002;;SAME-AS;;;;;;Medication Forms;236
;Microspheres for injectable suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420634005;;SAME-AS;;;;;;Medication Forms;237
;Eye/ear drops ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420636007;;SAME-AS;;;;;;Medication Forms;238
;Solution for inhalation ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420641004;;SAME-AS;;;;;;Medication Forms;239
;Lyophilized powder for injectable liposomal suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420656008;;SAME-AS;;;;;;Medication Forms;240
;Oral capsule ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420692007;;SAME-AS;;;;;;Medication Forms;241
;Liquid dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420699003;;SAME-AS;;;;;;Medication Forms;242
;Inhalation aerosol suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420705007;;SAME-AS;;;;;;Medication Forms;243
;Eye suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420736004;;SAME-AS;;;;;;Medication Forms;244
;Delayed-release granules ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420757007;;SAME-AS;;;;;;Medication Forms;245
;Urethral suppository ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420761001;;SAME-AS;;;;;;Medication Forms;246
;Delayed-release pellets capsule;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420767002;;SAME-AS;;;;;;Medication Forms;247
;Pellet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420768007;;SAME-AS;;;;;;Medication Forms;248
;Extended-release oral liquid ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420802004;;SAME-AS;;;;;;Medication Forms;249
;Powder for reconstitution for drug product ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420828001;;SAME-AS;;;;;;Medication Forms;250
;Metered dose aerosol ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420847003;;SAME-AS;;;;;;Medication Forms;251
;Extended release injectable suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420873008;;SAME-AS;;;;;;Medication Forms;252
;Intrathecal suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420887008;;SAME-AS;;;;;;Medication Forms;253
;Ear drops suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420891003;;SAME-AS;;;;;;Medication Forms;254
;Ear emulsion ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420901005;;SAME-AS;;;;;;Medication Forms;255
;Metered powder ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420927005;;SAME-AS;;;;;;Medication Forms;256
;Rectal suppository ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420929008;;SAME-AS;;;;;;Medication Forms;257
;Powder for solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420955009;;SAME-AS;;;;;;Medication Forms;258
;Ultramicronized tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420956005;;SAME-AS;;;;;;Medication Forms;259
;Implantable pellet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;420992009;;SAME-AS;;;;;;Medication Forms;260
;Oral tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421026006;;SAME-AS;;;;;;Medication Forms;261
;Delayed-release capsule ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421027002;;SAME-AS;;;;;;Medication Forms;262
;Extended-release suppository ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421034000;;SAME-AS;;;;;;Medication Forms;263
;Extended-release film ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421043009;;SAME-AS;;;;;;Medication Forms;264
;Sonicated injectable suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421051007;;SAME-AS;;;;;;Medication Forms;265
;Emulsion for inhalation ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421056002;;SAME-AS;;;;;;Medication Forms;266
;Pastille ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421079001;;SAME-AS;;;;;;Medication Forms;267
;Powder for suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421080003;;SAME-AS;;;;;;Medication Forms;268
;Aerosol powder ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421104008;;SAME-AS;;;;;;Medication Forms;269
;Gaseous dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421131006;;SAME-AS;;;;;;Medication Forms;270
;Extended-release enteric coated tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421155001;;SAME-AS;;;;;;Medication Forms;271
;Foam ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421166008;;SAME-AS;;;;;;Medication Forms;272
;Vaginal suppository ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421195004;;SAME-AS;;;;;;Medication Forms;273
;Suspension for inhalation ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421221008;;SAME-AS;;;;;;Medication Forms;274
;Extended-release bead implant ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421271006;;SAME-AS;;;;;;Medication Forms;275
;Sponge ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421288004;;SAME-AS;;;;;;Medication Forms;276
;Extended-release film coated capsule ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421300005;;SAME-AS;;;;;;Medication Forms;277
;Powder for eye drops ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421316007;;SAME-AS;;;;;;Medication Forms;278
;Extended-release coated capsule;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421338009;;SAME-AS;;;;;;Medication Forms;279
;Powder spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421340004;;SAME-AS;;;;;;Medication Forms;280
;Powder for cutaneous solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421343002;;SAME-AS;;;;;;Medication Forms;281
;Cutaneous aerosol ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421347001;;SAME-AS;;;;;;Medication Forms;282
;Tablet for oral suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421366001;;SAME-AS;;;;;;Medication Forms;283
;Delayed-release tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421374000;;SAME-AS;;;;;;Medication Forms;284
;Solid dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421378002;;SAME-AS;;;;;;Medication Forms;285
;Ear suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421382000;;SAME-AS;;;;;;Medication Forms;286
;Intravenous solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421410002;;SAME-AS;;;;;;Medication Forms;287
;Powder for inhalation solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421425002;;SAME-AS;;;;;;Medication Forms;288
;Eye/ear ointment ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421427005;;SAME-AS;;;;;;Medication Forms;289
;Injectable oil suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421428000;;SAME-AS;;;;;;Medication Forms;290
;Extended-release granules for suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421446006;;SAME-AS;;;;;;Medication Forms;291
;Cone ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421504000;;SAME-AS;;;;;;Medication Forms;292
;Liposomal injectable suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421522002;;SAME-AS;;;;;;Medication Forms;293
;Insert ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421532009;;SAME-AS;;;;;;Medication Forms;294
;Delayed-release particles tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421535006;;SAME-AS;;;;;;Medication Forms;295
;Powder for ear drops ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421575003;;SAME-AS;;;;;;Medication Forms;296
;Aerosol spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421606006;;SAME-AS;;;;;;Medication Forms;297
;Powder for nasal drops ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421607002;;SAME-AS;;;;;;Medication Forms;298
;Extended-release capsule;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421618002;;SAME-AS;;;;;;Medication Forms;299
;Sustained-release buccal tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421620004;;SAME-AS;;;;;;Medication Forms;300
;Cutaneous cream ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421628006;;SAME-AS;;;;;;Medication Forms;301
;Lyophilized powder for injectable solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421637006;;SAME-AS;;;;;;Medication Forms;302
;Metered gel ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421669002;;SAME-AS;;;;;;Medication Forms;303
;Tablet for oral solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421701006;;SAME-AS;;;;;;Medication Forms;304
;Ear solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421713001;;SAME-AS;;;;;;Medication Forms;305
;Transdermal drug delivery system ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421716009;;SAME-AS;;;;;;Medication Forms;306
;Spray dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421720008;;SAME-AS;;;;;;Medication Forms;307
;Coated particles tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421721007;;SAME-AS;;;;;;Medication Forms;308
;Extended-release enteric coated capsule ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421752008;;SAME-AS;;;;;;Medication Forms;309
;Metered dose aerosol inhaler ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421759004;;SAME-AS;;;;;;Medication Forms;310
;Intraperitoneal solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421765004;;SAME-AS;;;;;;Medication Forms;311
;Powder for ophthalmic solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421857007;;SAME-AS;;;;;;Medication Forms;312
;Oral cream ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421873001;;SAME-AS;;;;;;Medication Forms;313
;Oil ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421890007;;SAME-AS;;;;;;Medication Forms;314
;Multilayer tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421932003;;SAME-AS;;;;;;Medication Forms;315
;Medicated toothpaste ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421937009;;SAME-AS;;;;;;Medication Forms;316
;Lyophilized powder for injectable suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421943006;;SAME-AS;;;;;;Medication Forms;317
;Cutaneous gel ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421949005;;SAME-AS;;;;;;Medication Forms;318
;Intraocular solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421987002;;SAME-AS;;;;;;Medication Forms;319
;Extended-release coated pellets ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;421999009;;SAME-AS;;;;;;Medication Forms;320
;Metered dose powder inhaler ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422054001;;SAME-AS;;;;;;Medication Forms;321
;Metered dose inhaler ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422059006;;SAME-AS;;;;;;Medication Forms;322
;Ophthalmic solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422060001;;SAME-AS;;;;;;Medication Forms;323
;Eye drops suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422068008;;SAME-AS;;;;;;Medication Forms;324
;Nasal suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422080000;;SAME-AS;;;;;;Medication Forms;325
;Powder for ophthalmic suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422085005;;SAME-AS;;;;;;Medication Forms;326
;Breath activated powder inhaler ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422151007;;SAME-AS;;;;;;Medication Forms;327
;Tincture ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422186009;;SAME-AS;;;;;;Medication Forms;328
;Breath activated inhaler ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422197009;;SAME-AS;;;;;;Medication Forms;329
;Dental cone ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422199007;;SAME-AS;;;;;;Medication Forms;330
;Tablet for cutaneous solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422201009;;SAME-AS;;;;;;Medication Forms;331
;Colloidal suspension for injection ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422202002;;SAME-AS;;;;;;Medication Forms;332
;Spirit ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422259002;;SAME-AS;;;;;;Medication Forms;333
;Powder for injectable extended release suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422264003;;SAME-AS;;;;;;Medication Forms;334
;Modified-release pessary ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422301006;;SAME-AS;;;;;;Medication Forms;335
;Nasal solution ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422336005;;SAME-AS;;;;;;Medication Forms;336
;Extended-release oral suspension ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;422353003;;SAME-AS;;;;;;Medication Forms;337
;Aerosol generator ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;424179000;;SAME-AS;;;;;;Medication Forms;338
;Vaginal sponge ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;424552006;;SAME-AS;;;;;;Medication Forms;339
;Cutaneous ointment ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;425753008;;SAME-AS;;;;;;Medication Forms;340
;Rectal spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;425965000;;SAME-AS;;;;;;Medication Forms;341
;Gum ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;426210003;;SAME-AS;;;;;;Medication Forms;342
;Drops dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;426684005;;SAME-AS;;;;;;Medication Forms;343
;Vaginal spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;426823003;;SAME-AS;;;;;;Medication Forms;344
;Metered spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;426969004;;SAME-AS;;;;;;Medication Forms;345
;Coated capsule ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;427129005;;SAME-AS;;;;;;Medication Forms;346
;Pressurized spray ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;427564005;;SAME-AS;;;;;;Medication Forms;347
;Modified release drops dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;427609008;;SAME-AS;;;;;;Medication Forms;348
;Bar dose form ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;429885007;;SAME-AS;;;;;;Medication Forms;349
;Buccal film ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;443424002;;SAME-AS;;;;;;Medication Forms;350
;Orodispersible film ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;447050008;;SAME-AS;;;;;;Medication Forms;351
;Orodispersible tablet ;;;;Misc;N/A;;FALSE;SNOMED-CT-BD;447079001;;SAME-AS;;;;;;Medication Forms;352
