uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism, and psychotropic drugs, not elsewhere classified, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y11;;SAME-AS;;;;;;;
;Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y12;;SAME-AS;;;;;;;
;Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y13;;SAME-AS;;;;;;;
;Poisoning by and exposure to other and unspecified drugs, medicaments, and biological substances, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y14;;SAME-AS;;;;;;;
;Poisoning by and exposure to alcohol, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y15;;SAME-AS;;;;;;;
;Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapors, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y16;;SAME-AS;;;;;;;
;Poisoning by and exposure to other gases and vapors, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y17;;SAME-AS;;;;;;;
;Poisoning by and exposure to pesticides, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y18;;SAME-AS;;;;;;;
;Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y19;;SAME-AS;;;;;;;
;Hanging, strangulation, and suffocation, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y20;;SAME-AS;;;;;;;
;Drowning and submersion, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y21;;SAME-AS;;;;;;;
;Handgun discharge, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y22;;SAME-AS;;;;;;;
;Rifle, shotgun, and larger firearm discharge, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y23;;SAME-AS;;;;;;;
;Other and unspecified firearm discharge, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y24;;SAME-AS;;;;;;;
;Contact with explosive material, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y25;;SAME-AS;;;;;;;
;Exposure to smoke, fire, and flames, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y26;;SAME-AS;;;;;;;
;Contact with steam, hot vapors, and hot objects, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y27;;SAME-AS;;;;;;;
;Contact with sharp object, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y28;;SAME-AS;;;;;;;
;Contact with blunt object, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y29;;SAME-AS;;;;;;;
;Falling, jumping, or pushed from a high place, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y30;;SAME-AS;;;;;;;
;Falling, lying, or running before or into moving object, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y31;;SAME-AS;;;;;;;
;Crashing of motor vehicle, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y32;;SAME-AS;;;;;;;
;Other specified events, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y33;;SAME-AS;;;;;;;
;Unspecified event, undetermined intent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y34;;SAME-AS;;;;;;;
;Legal intervention;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35;;SAME-AS;;;;;;;
;Legal intervention involving firearm discharge;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.0;;SAME-AS;;;;;;;
;Legal intervention involving explosives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.1;;SAME-AS;;;;;;;
;Legal intervention involving gas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.2;;SAME-AS;;;;;;;
;Legal intervention involving blunt objects;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.3;;SAME-AS;;;;;;;
;Legal intervention involving sharp objects;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.4;;SAME-AS;;;;;;;
;Legal execution;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.5;;SAME-AS;;;;;;;
;Legal intervention involving other specified means;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.6;;SAME-AS;;;;;;;
;Legal intervention, means unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y35.7;;SAME-AS;;;;;;;
;Operations of war;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36;;SAME-AS;;;;;;;
;War operations involving explosion of marine weapons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.0;;SAME-AS;;;;;;;
;War operations involving destruction of aircraft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.1;;SAME-AS;;;;;;;
;War operations involving other explosions and fragments;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.2;;SAME-AS;;;;;;;
;War operations involving fires, conflagrations, and hot substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.3;;SAME-AS;;;;;;;
;War operations involving firearm discharge and other forms of conventional warfare;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.4;;SAME-AS;;;;;;;
;War operations involving nuclear weapons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.5;;SAME-AS;;;;;;;
;War operations involving biological weapons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.6;;SAME-AS;;;;;;;
;War operations involving chemical weapons and other forms of unconventional warfare;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.7;;SAME-AS;;;;;;;
;War operations occurring after cessation of hostilities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.8;;SAME-AS;;;;;;;
;War operations, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y36.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, systemic antibiotics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, penicillins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, cefalosporins and other beta-lactam antibiotics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, chloramphenicol group;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, macrolides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, tetracyclines;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, aminoglycosides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, rifamycins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antifungal antibiotics, systemically used;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other systemic antibiotics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, systemic antibiotic, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y40.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other systemic anti-infectives and antiparasitics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, sulfonamides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antimycobacterial drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antimalarials and drugs acting on other blood protozoa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other antiprotozoal drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, anthelminthics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antiviral drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other specified systemic anti-infectives and antiparasitics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, systemic anti-infective and antiparasitic, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y41.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, hormones and their synthetic substitutes and antagonists, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, glucocorticoids and synthetic analogs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, thyroid hormones and substitutes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antithyroid drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, insulin and oral hypoglycemic [antidiabetic] drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, oral contraceptives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other estrogens and progestogens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, androgens and anabolic congeners;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified hormones and their synthetic substitutes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified hormone antagonists;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y42.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, primarily systemic agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antiallergic and antiemetic drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antineoplastic antimetabolites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antineoplastic natural products;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other antineoplastic drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, immunosuppressive agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, acidifying and alkalizing agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, enzymes, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other primarily systemic agents, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, primarily systemic agent, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y43.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, agents primarily affecting blood constituents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, iron preparations and other anti-hypochromic-anemia preparations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, vitamin B12, folic acid, and other anti-megaloblastic-anemia preparations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, anticoagulants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, anticoagulant antagonists, vitamin K, and other coagulants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antithrombotic drugs [platelet-aggregation inhibitors];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, thrombolytic drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, natural blood and blood products;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, plasma substitutes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified agents affecting blood constituents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y44.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, analgesics, antipyretics, and anti-inflammatory drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, opioids and related analgesics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, salicylates;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, propionic acid derivatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other nonsteroidal anti-inflammatory drugs [NSAID];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, Antirheumatics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, 4-Aminophenol derivatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other analgesics, antipyretics, and anti-inflammatory drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, analgesic, antipyretic, and anti-inflammatory drug, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y45.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antiepileptics and antiparkinsonism drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, succinimides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, oxazolidinediones;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, hydantoin derivatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, deoxybarbiturates;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, iminostilbenes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, valproic acid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified antiepileptics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antiparkinsonism drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antispasticity drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y46.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, sedatives, hypnotics, and antianxiety drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, barbiturates, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, benzodiazepines;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, chloral derivatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, paraldehyde;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, bromine compounds;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, mixed sedatives and hypnotics, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other sedatives, hypnotics, and antianxiety drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, sedative, hypnotic, and antianxiety drug, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y47.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, anesthetics and therapeutic gases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, inhaled anesthetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, parenteral anesthetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified general anesthetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, local anesthetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, anesthetic, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, therapeutic gases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y48.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, psychotropic drugs, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, tricyclic and tetracyclic antidepressants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, monoamine-oxidase-inhibitor antidepressants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified antidepressants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, phenothiazine antipsychotics and neuroleptics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, butyrophenone and thioxanthene neuroleptics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other antipsychotics and neuroleptics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, psychodysleptics [hallucinogens];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, psychostimulants with abuse potential;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other psychotropic drugs, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, psychotropic drug, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y49.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, central nervous system stimulants, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y50;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, analeptics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y50.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, opioid receptor antagonists;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y50.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, methylxanthines, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y50.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other central nervous system stimulants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y50.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, central nervous system stimulant, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y50.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, drugs primarily affecting the autonomic nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, anticholinesterase agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other parasympathomimetics [cholinergics];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, ganglionic blocking drugs, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, predominantly alpha-adrenoreceptor agonists, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, predominantly beta-adrenoreceptor agonists, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, alpha-adrenoreceptor antagonists, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, beta-adrenoreceptor antagonists, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified drugs primarily affecting the autonomic nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y51.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, agents primarily affecting the cardiovascular system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, cardiac-stimulant glycosides and drugs of similar action;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, calcium-channel blockers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other antidysrhythmic drugs, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, coronary vasodilators, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, angiotensin-converting-enzyme inhibitors;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other antihypertensive drugs, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antihyperlipidemic and antiarteriosclerotic drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, peripheral vasodilators;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antivaricose drugs, including sclerosing agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other and unspecified agents primarily affecting the cardiovascular system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y52.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, agents primarily affecting the gastrointestinal system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, histamine H2-receptor antagonists;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.0;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other antacids and anti-gastric-secretion drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.1;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, stimulant laxatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.2;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, saline and osmotic laxatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.3;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other laxatives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.4;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, digestants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.5;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, antidiarrheal drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.6;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, emetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.7;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, other agents primarily affecting the gastrointestinal system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.8;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, agent primarily affecting the gastrointestinal system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y53.9;;SAME-AS;;;;;;;
;Adverse effects in therapeutic use, agents primarily affecting water balance and mineral and uric acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Y54;;SAME-AS;;;;;;;
