uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Vitamin A deficiency with Bitot's spot and conjunctival xerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.1;;SAME-AS;;;;;;;
;Vitamin A deficiency with corneal xerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.2;;SAME-AS;;;;;;;
;Vitamin A deficiency with corneal ulceration and xerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.3;;SAME-AS;;;;;;;
;Vitamin A deficiency with keratomalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.4;;SAME-AS;;;;;;;
;Vitamin A deficiency with night blindness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.5;;SAME-AS;;;;;;;
;Vitamin A deficiency with xerophthalmic scars of cornea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.6;;SAME-AS;;;;;;;
;Other ocular manifestations of vitamin A deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.7;;SAME-AS;;;;;;;
;Other manifestations of vitamin A deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.8;;SAME-AS;;;;;;;
;Vitamin A deficiency, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E50.9;;SAME-AS;;;;;;;
;Thiamin deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E51;;SAME-AS;;;;;;;
;Beriberi;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E51.1;;SAME-AS;;;;;;;
;Wernicke's encephalopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E51.2;;SAME-AS;;;;;;;
;Other manifestations of thiamin deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E51.8;;SAME-AS;;;;;;;
;Thiamin deficiency, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E51.9;;SAME-AS;;;;;;;
;Niacin deficiency [pellagra];;;;Diagnosis;N/A;;FALSE;ICD10-BD;E52;;SAME-AS;;;;;;;
;Deficiency of other B group vitamins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E53;;SAME-AS;;;;;;;
;Riboflavin deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E53.0;;SAME-AS;;;;;;;
;Pyridoxine deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E53.1;;SAME-AS;;;;;;;
;Deficiency of other specified B group vitamins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E53.8;;SAME-AS;;;;;;;
;Vitamin B deficiency, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E53.9;;SAME-AS;;;;;;;
;Ascorbic acid deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E54;;SAME-AS;;;;;;;
;Vitamin D deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E55;;SAME-AS;;;;;;;
;Rickets, active;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E55.0;;SAME-AS;;;;;;;
;Vitamin D deficiency, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E55.9;;SAME-AS;;;;;;;
;Other vitamin deficiencies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E56;;SAME-AS;;;;;;;
;Deficiency of vitamin E;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E56.0;;SAME-AS;;;;;;;
;Deficiency of vitamin K;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E56.1;;SAME-AS;;;;;;;
;Deficiency of other vitamins;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E56.8;;SAME-AS;;;;;;;
;Vitamin deficiency, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E56.9;;SAME-AS;;;;;;;
;Dietary calcium deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E58;;SAME-AS;;;;;;;
;Dietary selenium deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E59;;SAME-AS;;;;;;;
;Dietary zinc deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E60;;SAME-AS;;;;;;;
;Deficiency of other nutrient elements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61;;SAME-AS;;;;;;;
;Copper deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.0;;SAME-AS;;;;;;;
;Iron deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.1;;SAME-AS;;;;;;;
;Magnesium deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.2;;SAME-AS;;;;;;;
;Manganese deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.3;;SAME-AS;;;;;;;
;Chromium deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.4;;SAME-AS;;;;;;;
;Molybdenum deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.5;;SAME-AS;;;;;;;
;Vanadium deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.6;;SAME-AS;;;;;;;
;Deficiency of multiple nutrient elements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.7;;SAME-AS;;;;;;;
;Deficiency of other specified nutrient elements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.8;;SAME-AS;;;;;;;
;Deficiency of nutrient element, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E61.9;;SAME-AS;;;;;;;
;Other nutritional deficiencies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E63;;SAME-AS;;;;;;;
;Essential fatty acid [EFA] deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E63.0;;SAME-AS;;;;;;;
;Imbalance of constituents of food intake;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E63.1;;SAME-AS;;;;;;;
;Other specified nutritional deficiencies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E63.8;;SAME-AS;;;;;;;
;Nutritional deficiency, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E63.9;;SAME-AS;;;;;;;
;Sequelae of malnutrition and other nutritional deficiencies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64;;SAME-AS;;;;;;;
;Sequelae of protein-energy malnutrition;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64.0;;SAME-AS;;;;;;;
;Sequelae of vitamin A deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64.1;;SAME-AS;;;;;;;
;Sequelae of vitamin C deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64.2;;SAME-AS;;;;;;;
;Sequelae of rickets;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64.3;;SAME-AS;;;;;;;
;Sequelae of other nutritional deficiencies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64.8;;SAME-AS;;;;;;;
;Sequelae of unspecified nutritional deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E64.9;;SAME-AS;;;;;;;
;Localized adiposity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E65;;SAME-AS;;;;;;;
;Obesity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E66;;SAME-AS;;;;;;;
;Obesity due to excess calories;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E66.0;;SAME-AS;;;;;;;
;Drug-induced obesity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E66.1;;SAME-AS;;;;;;;
;Extreme obesity with alveolar hypoventilation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E66.2;;SAME-AS;;;;;;;
;Other obesity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E66.8;;SAME-AS;;;;;;;
;Obesity, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E66.9;;SAME-AS;;;;;;;
;Other hyperalimentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E67;;SAME-AS;;;;;;;
;Hypervitaminosis A;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E67.0;;SAME-AS;;;;;;;
;Hypercarotenemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E67.1;;SAME-AS;;;;;;;
;Megavitamin-B6 syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E67.2;;SAME-AS;;;;;;;
;Hypervitaminosis D;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E67.3;;SAME-AS;;;;;;;
;Other specified hyperalimentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E67.8;;SAME-AS;;;;;;;
;Sequelae of hyperalimentation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E68;;SAME-AS;;;;;;;
;Disorders of aromatic amino-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70;;SAME-AS;;;;;;;
;Classical phenylketonuria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70.0;;SAME-AS;;;;;;;
;Other hyperphenylalaninemias;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70.1;;SAME-AS;;;;;;;
;Disorders of tyrosine metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70.2;;SAME-AS;;;;;;;
;Albinism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70.3;;SAME-AS;;;;;;;
;Other disorders of aromatic amino-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70.8;;SAME-AS;;;;;;;
;Disorder of aromatic amino-acid metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E70.9;;SAME-AS;;;;;;;
;Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E71;;SAME-AS;;;;;;;
;Maple-syrup-urine disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E71.0;;SAME-AS;;;;;;;
;Other disorders of branched-chain amino-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E71.1;;SAME-AS;;;;;;;
;Disorder of branched-chain amino-acid metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E71.2;;SAME-AS;;;;;;;
;Disorders of fatty-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E71.3;;SAME-AS;;;;;;;
;Other disorders of amino-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72;;SAME-AS;;;;;;;
;Disorders of amino-acid transport;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.0;;SAME-AS;;;;;;;
;Disorders of sulphur-bearing amino-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.1;;SAME-AS;;;;;;;
;Disorders of urea cycle metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.2;;SAME-AS;;;;;;;
;Disorders of lysine and hydroxylysine metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.3;;SAME-AS;;;;;;;
;Disorders of ornithine metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.4;;SAME-AS;;;;;;;
;Disorders of glycine metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.5;;SAME-AS;;;;;;;
;Other specified disorders of amino-acid metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.8;;SAME-AS;;;;;;;
;Disorder of amino-acid metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E72.9;;SAME-AS;;;;;;;
;Lactose intolerance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E73;;SAME-AS;;;;;;;
;Congenital lactase deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E73.0;;SAME-AS;;;;;;;
;Secondary lactase deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E73.1;;SAME-AS;;;;;;;
;Other lactose intolerance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E73.8;;SAME-AS;;;;;;;
;Lactose intolerance, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E73.9;;SAME-AS;;;;;;;
;Other disorders of carbohydrate metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74;;SAME-AS;;;;;;;
;Glycogen storage disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.0;;SAME-AS;;;;;;;
;Disorders of fructose metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.1;;SAME-AS;;;;;;;
;Disorders of galactose metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.2;;SAME-AS;;;;;;;
;Other disorders of intestinal carbohydrate absorption;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.3;;SAME-AS;;;;;;;
;Disorders of pyruvate metabolism and gluconeogenesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.4;;SAME-AS;;;;;;;
;Other specified disorders of carbohydrate metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.8;;SAME-AS;;;;;;;
;Disorder of carbohydrate metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E74.9;;SAME-AS;;;;;;;
;Disorders of sphingolipid metabolism and other lipid storage disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75;;SAME-AS;;;;;;;
;GM2 gangliosidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.0;;SAME-AS;;;;;;;
;Other gangliosidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.1;;SAME-AS;;;;;;;
;Other sphingolipidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.2;;SAME-AS;;;;;;;
;Sphingolipidosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.3;;SAME-AS;;;;;;;
;Neuronal ceroid lipofuscinosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.4;;SAME-AS;;;;;;;
;Other lipid storage disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.5;;SAME-AS;;;;;;;
;Lipid storage disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E75.6;;SAME-AS;;;;;;;
;Disorders of glycosaminoglycan metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76;;SAME-AS;;;;;;;
;Mucopolysaccharidosis, type I;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76.0;;SAME-AS;;;;;;;
;Mucopolysaccharidosis, type II;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76.1;;SAME-AS;;;;;;;
;Other mucopolysaccharidoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76.2;;SAME-AS;;;;;;;
;Mucopolysaccharidosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76.3;;SAME-AS;;;;;;;
;Other disorders of glucosaminoglycan metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76.8;;SAME-AS;;;;;;;
;Disorder of glucosaminoglycan metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E76.9;;SAME-AS;;;;;;;
;Disorders of glycoprotein metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E77;;SAME-AS;;;;;;;
;Defects in posttranslational modification of lysosomal enzymes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E77.0;;SAME-AS;;;;;;;
;Defects in glycoprotein degradation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E77.1;;SAME-AS;;;;;;;
;Other disorders of glycoprotein metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E77.8;;SAME-AS;;;;;;;
;Disorder of glycoprotein metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E77.9;;SAME-AS;;;;;;;
;Disorders of lipoprotein metabolism and other lipidemias;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78;;SAME-AS;;;;;;;
;Pure hypercholesterolemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.0;;SAME-AS;;;;;;;
;Pure hyperglyceridemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.1;;SAME-AS;;;;;;;
;Mixed hyperlipidemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.2;;SAME-AS;;;;;;;
;Hyperchylomicronemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.3;;SAME-AS;;;;;;;
;Other hyperlipidemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.4;;SAME-AS;;;;;;;
;Hyperlipidemia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.5;;SAME-AS;;;;;;;
;Lipoprotein deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.6;;SAME-AS;;;;;;;
;Other disorders of lipoprotein metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.8;;SAME-AS;;;;;;;
;Disorder of lipoprotein metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E78.9;;SAME-AS;;;;;;;
;Disorders of purine and pyrimidine metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E79;;SAME-AS;;;;;;;
;Hyperuricemia without signs of inflammatory arthritis and tophaceous disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E79.0;;SAME-AS;;;;;;;
;Lesch-Nyhan syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E79.1;;SAME-AS;;;;;;;
;Other disorders of purine and pyrimidine metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E79.8;;SAME-AS;;;;;;;
;Disorder of purine and pyrimidine metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E79.9;;SAME-AS;;;;;;;
;Disorders of porphyrin and bilirubin metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80;;SAME-AS;;;;;;;
;Hereditary erythropoietic porphyria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.0;;SAME-AS;;;;;;;
;Porphyria cutanea tarda;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.1;;SAME-AS;;;;;;;
;Other porphyria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.2;;SAME-AS;;;;;;;
;Defects of catalase and peroxydase;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.3;;SAME-AS;;;;;;;
;Gilbert's syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.4;;SAME-AS;;;;;;;
;Crigler-Najjar syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.5;;SAME-AS;;;;;;;
;Other disorders of bilirubin metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.6;;SAME-AS;;;;;;;
;Disorder of bilirubin metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E80.7;;SAME-AS;;;;;;;
;Disorders of mineral metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83;;SAME-AS;;;;;;;
;Disorders of copper metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.0;;SAME-AS;;;;;;;
;Disorders of iron metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.1;;SAME-AS;;;;;;;
;Disorders of zinc metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.2;;SAME-AS;;;;;;;
;Disorders of phosphorus metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.3;;SAME-AS;;;;;;;
;Disorders of magnesium metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.4;;SAME-AS;;;;;;;
;Disorders of calcium metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.5;;SAME-AS;;;;;;;
;Other disorders of mineral metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.8;;SAME-AS;;;;;;;
;Disorder of mineral metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E83.9;;SAME-AS;;;;;;;
;Cystic fibrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E84;;SAME-AS;;;;;;;
;Cystic fibrosis with pulmonary manifestations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E84.0;;SAME-AS;;;;;;;
;Cystic fibrosis with intestinal manifestations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E84.1;;SAME-AS;;;;;;;
;Cystic fibrosis with other manifestations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E84.8;;SAME-AS;;;;;;;
;Cystic fibrosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E84.9;;SAME-AS;;;;;;;
;Amyloidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85;;SAME-AS;;;;;;;
;Nonneuropathic heredofamilial amyloidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.0;;SAME-AS;;;;;;;
;Neuropathic heredofamilial amyloidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.1;;SAME-AS;;;;;;;
;Heredofamilial amyloidosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.2;;SAME-AS;;;;;;;
;Secondary systemic amyloidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.3;;SAME-AS;;;;;;;
;Organ-limited amyloidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.4;;SAME-AS;;;;;;;
;Other amyloidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.8;;SAME-AS;;;;;;;
;Amyloidosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E85.9;;SAME-AS;;;;;;;
;Volume depletion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E86;;SAME-AS;;;;;;;
;Other disorders of fluid, electrolyte, and acid-base balance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87;;SAME-AS;;;;;;;
;Hyperosmolality and hypernatremia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.0;;SAME-AS;;;;;;;
;Hypo-osmolality and hyponatremia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.1;;SAME-AS;;;;;;;
;Acidosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.2;;SAME-AS;;;;;;;
;Alkalosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.3;;SAME-AS;;;;;;;
;Mixed disorder of acid-base balance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.4;;SAME-AS;;;;;;;
;Hyperkalemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.5;;SAME-AS;;;;;;;
;Hypokalemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.6;;SAME-AS;;;;;;;
;Fluid overload;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.7;;SAME-AS;;;;;;;
;Other disorders of electrolyte and fluid balance, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E87.8;;SAME-AS;;;;;;;
;Other metabolic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E88;;SAME-AS;;;;;;;
;Disorders of plasma-protein metabolism, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E88.0;;SAME-AS;;;;;;;
;Lipodystrophy, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E88.1;;SAME-AS;;;;;;;
;Lipomatosis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E88.2;;SAME-AS;;;;;;;
;Other specified metabolic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E88.8;;SAME-AS;;;;;;;
;Metabolic disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E88.9;;SAME-AS;;;;;;;
;Postprocedural endocrine and metabolic disorders, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89;;SAME-AS;;;;;;;
;Postprocedural hypothyroidism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.0;;SAME-AS;;;;;;;
;Postprocedural hypoinsulinaemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.1;;SAME-AS;;;;;;;
;Postprocedural hypoparathyroidism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.2;;SAME-AS;;;;;;;
;Postprocedural hypopituitarism ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.3;;SAME-AS;;;;;;;
;Postprocedural ovarian failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.4;;SAME-AS;;;;;;;
;Postprocedural testicular hypofunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.5;;SAME-AS;;;;;;;
;Postprocedural adrenocortical(-medullary) hypofunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.6;;SAME-AS;;;;;;;
;Other postprocedural endocrine and metabolic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.8;;SAME-AS;;;;;;;
;Postprocedural endocrine and metabolic disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;E89.9;;SAME-AS;;;;;;;
;Vascular dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01;;SAME-AS;;;;;;;
;Vascular dementia of acute onset;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01.0;;SAME-AS;;;;;;;
;Multi-infarct dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01.1;;SAME-AS;;;;;;;
;Subcortical vascular dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01.2;;SAME-AS;;;;;;;
;Mixed cortical and subcortical vascular dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01.3;;SAME-AS;;;;;;;
;Other vascular dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01.8;;SAME-AS;;;;;;;
;Vascular dementia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F01.9;;SAME-AS;;;;;;;
;Unspecified dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F03;;SAME-AS;;;;;;;
;Organic amnesic syndrome, not induced by alcohol and other psychoactive substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F04;;SAME-AS;;;;;;;
;Delirium, not induced by alcohol and other psychoactive substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F05;;SAME-AS;;;;;;;
;Delirium not superimposed on dementia, so described;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F05.0;;SAME-AS;;;;;;;
;Delirium superimposed on dementia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F05.1;;SAME-AS;;;;;;;
;Other delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F05.8;;SAME-AS;;;;;;;
;Delirium, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F05.9;;SAME-AS;;;;;;;
;Other mental disorders due to brain damage and dysfunction and to physical disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06;;SAME-AS;;;;;;;
;Organic hallucinosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.0;;SAME-AS;;;;;;;
;Organic catatonic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.1;;SAME-AS;;;;;;;
;Organic delusional [schizophrenia-like] disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.2;;SAME-AS;;;;;;;
;Organic mood [affective] disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.3;;SAME-AS;;;;;;;
;Organic anxiety disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.4;;SAME-AS;;;;;;;
;Organic dissociative disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.5;;SAME-AS;;;;;;;
;Organic emotionally labile [asthenic] disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.6;;SAME-AS;;;;;;;
