uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Toxic effect of metal, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T56.9;;SAME-AS;;;;;;;
;Toxic effect of other inorganic substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57;;SAME-AS;;;;;;;
;Toxic effect of arsenic and its compounds;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57.0;;SAME-AS;;;;;;;
;Toxic effect of phosphorus and its compounds;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57.1;;SAME-AS;;;;;;;
;Toxic effect of manganese and its compounds;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57.2;;SAME-AS;;;;;;;
;Toxic effect of hydrogen cyanide;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57.3;;SAME-AS;;;;;;;
;Toxic effect of other specified inorganic substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57.8;;SAME-AS;;;;;;;
;Toxic effect of inorganic substance, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T57.9;;SAME-AS;;;;;;;
;Toxic effect of carbon monoxide;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T58;;SAME-AS;;;;;;;
;Toxic effect of other gases, fumes, and vapors;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59;;SAME-AS;;;;;;;
;Toxic effect of nitrogen oxides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.0;;SAME-AS;;;;;;;
;Toxic effect of sulphur dioxide;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.1;;SAME-AS;;;;;;;
;Toxic effect of formaldehyde;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.2;;SAME-AS;;;;;;;
;Toxic effect of lacrimogenic gas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.3;;SAME-AS;;;;;;;
;Toxic effect of toxic effect of Chlorine gas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.4;;SAME-AS;;;;;;;
;Toxic effect of fluorine gas and hydrogen fluoride;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.5;;SAME-AS;;;;;;;
;Toxic effect of hydrogen sulphide;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.6;;SAME-AS;;;;;;;
;Toxic effect of carbon dioxide;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.7;;SAME-AS;;;;;;;
;Toxic effect of other specified gases, fumes, and vapors;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.8;;SAME-AS;;;;;;;
;Toxic effect of gases, fumes, and vapors, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T59.9;;SAME-AS;;;;;;;
;Toxic effect of pesticides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60;;SAME-AS;;;;;;;
;Toxic effect of organophosphate and carbamate insecticides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.0;;SAME-AS;;;;;;;
;Toxic effect of halogenated insecticides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.1;;SAME-AS;;;;;;;
;Toxic effect of other insecticides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.2;;SAME-AS;;;;;;;
;Toxic effect of herbicides and fungicides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.3;;SAME-AS;;;;;;;
;Toxic effect of rodenticides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.4;;SAME-AS;;;;;;;
;Toxic effect of other pesticides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.8;;SAME-AS;;;;;;;
;Toxic effect of pesticide, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T60.9;;SAME-AS;;;;;;;
;Toxic effect of noxious substances eaten as seafood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T61;;SAME-AS;;;;;;;
;Toxic effect of ciguatera fish poisoning;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T61.0;;SAME-AS;;;;;;;
;Toxic effect of scombroid fish poisoning;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T61.1;;SAME-AS;;;;;;;
;Toxic effect of other fish and shellfish poisoning;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T61.2;;SAME-AS;;;;;;;
;Toxic effect of other seafoods;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T61.8;;SAME-AS;;;;;;;
;Toxic effect of unspecified seafood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T61.9;;SAME-AS;;;;;;;
;Toxic effect of other noxious substances eaten as food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T62;;SAME-AS;;;;;;;
;Toxic effect of ingested mushrooms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T62.0;;SAME-AS;;;;;;;
;Toxic effect of ingested berries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T62.1;;SAME-AS;;;;;;;
;Toxic effect of other ingested (parts of) plant(s);;;;Diagnosis;N/A;;FALSE;ICD10-BD;T62.2;;SAME-AS;;;;;;;
;Toxic effect of other specified noxious substances eaten as food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T62.8;;SAME-AS;;;;;;;
;Toxic effect of noxious substance eaten as food, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T62.9;;SAME-AS;;;;;;;
;Toxic effect of contact with venomous animals;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63;;SAME-AS;;;;;;;
;Toxic effect of snake venom;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.0;;SAME-AS;;;;;;;
;Toxic effect of venom of other reptiles;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.1;;SAME-AS;;;;;;;
;Toxic effect of venom of scorpion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.2;;SAME-AS;;;;;;;
;Toxic effect of venom of spider;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.3;;SAME-AS;;;;;;;
;Toxic effect of venom of other arthropods;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.4;;SAME-AS;;;;;;;
;Toxic effect of contact with fish;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.5;;SAME-AS;;;;;;;
;Toxic effect of contact with other marine animals;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.6;;SAME-AS;;;;;;;
;Toxic effect of contact with other venomous animals;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.8;;SAME-AS;;;;;;;
;Toxic effect of contact with unspecified venomous animal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T63.9;;SAME-AS;;;;;;;
;Toxic effect of aflatoxin and other mycotoxin food contaminants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T64;;SAME-AS;;;;;;;
;Toxic effect of other and unspecified substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65;;SAME-AS;;;;;;;
;Toxic effect of cyanides;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.0;;SAME-AS;;;;;;;
;Toxic effect of strychnine and its salts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.1;;SAME-AS;;;;;;;
;Toxic effect of tobacco and nicotine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.2;;SAME-AS;;;;;;;
;Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.3;;SAME-AS;;;;;;;
;Toxic effect of carbon disulphide;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.4;;SAME-AS;;;;;;;
;Toxic effect of nitroglycerin and other nitric acids and esters;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.5;;SAME-AS;;;;;;;
;Toxic effect of paints and dyes, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.6;;SAME-AS;;;;;;;
;Toxic effect of other specified substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.8;;SAME-AS;;;;;;;
;Toxic effect of unspecified substance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T65.9;;SAME-AS;;;;;;;
;Unspecified effects of radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T66;;SAME-AS;;;;;;;
;Effects of heat and light;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67;;SAME-AS;;;;;;;
;Heatstroke and sunstroke;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.0;;SAME-AS;;;;;;;
;Heat syncope;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.1;;SAME-AS;;;;;;;
;Heat cramp;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.2;;SAME-AS;;;;;;;
;Heat exhaustion, anhydrotic;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.3;;SAME-AS;;;;;;;
;Heat exhaustion due to salt depletion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.4;;SAME-AS;;;;;;;
;Heat exhaustion, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.5;;SAME-AS;;;;;;;
;Heat fatigue, transient;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.6;;SAME-AS;;;;;;;
;Heat edema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.7;;SAME-AS;;;;;;;
;Other effects of heat and light;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.8;;SAME-AS;;;;;;;
;Effect of heat and light, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T67.9;;SAME-AS;;;;;;;
;Hypothermia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T68;;SAME-AS;;;;;;;
;Other effects of reduced temperature;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T69;;SAME-AS;;;;;;;
;Immersion hand and foot;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T69.0;;SAME-AS;;;;;;;
;Chilblains;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T69.1;;SAME-AS;;;;;;;
;Other specified effects of reduced temperature;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T69.8;;SAME-AS;;;;;;;
;Effect of reduced temperature, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T69.9;;SAME-AS;;;;;;;
;Effects of air pressure and water pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70;;SAME-AS;;;;;;;
;Otitic barotrauma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.0;;SAME-AS;;;;;;;
;Sinus barotrauma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.1;;SAME-AS;;;;;;;
;Other and unspecified effects of high altitude;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.2;;SAME-AS;;;;;;;
;Caisson disease [decompression sickness];;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.3;;SAME-AS;;;;;;;
;Effects of high-pressure fluids;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.4;;SAME-AS;;;;;;;
;Other effects of air pressure and water pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.8;;SAME-AS;;;;;;;
;Effect of air pressure and water pressure, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T70.9;;SAME-AS;;;;;;;
;Asphyxiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T71;;SAME-AS;;;;;;;
;Effects of other deprivation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73;;SAME-AS;;;;;;;
;Effects of hunger;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73.0;;SAME-AS;;;;;;;
;Effects of thirst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73.1;;SAME-AS;;;;;;;
;Exhaustion due to exposure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73.2;;SAME-AS;;;;;;;
;Exhaustion due to excessive exertion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73.3;;SAME-AS;;;;;;;
;Other effects of deprivation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73.8;;SAME-AS;;;;;;;
;Effect of deprivation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T73.9;;SAME-AS;;;;;;;
;Maltreatment syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74;;SAME-AS;;;;;;;
;Neglect or abandonment;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74.0;;SAME-AS;;;;;;;
;Physical abuse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74.1;;SAME-AS;;;;;;;
;Sexual abuse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74.2;;SAME-AS;;;;;;;
;Psychological abuse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74.3;;SAME-AS;;;;;;;
;Other maltreatment syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74.8;;SAME-AS;;;;;;;
;Maltreatment syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T74.9;;SAME-AS;;;;;;;
;Effects of other external causes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75;;SAME-AS;;;;;;;
;Effects of lightning;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75.0;;SAME-AS;;;;;;;
;Drowning and nonfatal submersion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75.1;;SAME-AS;;;;;;;
;Effects of vibration;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75.2;;SAME-AS;;;;;;;
;Motion sickness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75.3;;SAME-AS;;;;;;;
;Effects of electric current;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75.4;;SAME-AS;;;;;;;
;Other specified effects of external causes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T75.8;;SAME-AS;;;;;;;
;Adverse effects, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78;;SAME-AS;;;;;;;
;Anaphylactic shock due to adverse food reaction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.0;;SAME-AS;;;;;;;
;Other adverse food reactions, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.1;;SAME-AS;;;;;;;
;Anaphylactic shock, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.2;;SAME-AS;;;;;;;
;Angioneurotic edema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.3;;SAME-AS;;;;;;;
;Allergy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.4;;SAME-AS;;;;;;;
;Other adverse effects, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.8;;SAME-AS;;;;;;;
;Adverse effect, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T78.9;;SAME-AS;;;;;;;
;Certain early complications of trauma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79;;SAME-AS;;;;;;;
;Certain early complications of trauma, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79;;SAME-AS;;;;;;;
;Air embolism (traumatic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.0;;SAME-AS;;;;;;;
;Fat embolism (traumatic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.1;;SAME-AS;;;;;;;
;Traumatic secondary and recurrent hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.2;;SAME-AS;;;;;;;
;Posttraumatic wound infection, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.3;;SAME-AS;;;;;;;
;Traumatic shock;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.4;;SAME-AS;;;;;;;
;Traumatic anuria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.5;;SAME-AS;;;;;;;
;Traumatic ischemia of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.6;;SAME-AS;;;;;;;
;Traumatic subcutaneous emphysema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.7;;SAME-AS;;;;;;;
;Other early complications of trauma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.8;;SAME-AS;;;;;;;
;Unspecified early complication of trauma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T79.9;;SAME-AS;;;;;;;
;Complications following infusion, transfusion, and therapeutic injection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80;;SAME-AS;;;;;;;
;Air embolism following infusion, transfusion, and therapeutic injection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.0;;SAME-AS;;;;;;;
;Vascular complications following infusion, transfusion, and therapeutic injection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.1;;SAME-AS;;;;;;;
;Infections following infusion, transfusion, and therapeutic injection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.2;;SAME-AS;;;;;;;
;ABO incompatibility reaction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.3;;SAME-AS;;;;;;;
;Rh incompatibility reaction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.4;;SAME-AS;;;;;;;
;Anaphylactic shock due to serum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.5;;SAME-AS;;;;;;;
;Other serum reactions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.6;;SAME-AS;;;;;;;
;Other complications following infusion, transfusion, and therapeutic injection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.8;;SAME-AS;;;;;;;
;Unspecified complication following infusion, transfusion, and therapeutic injection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T80.9;;SAME-AS;;;;;;;
;Complications of procedures, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81;;SAME-AS;;;;;;;
;Hemorrhage and hematoma complicating a procedure, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.0;;SAME-AS;;;;;;;
;Shock during or resulting from a procedure, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.1;;SAME-AS;;;;;;;
;Accidental puncture and laceration during a procedure, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.2;;SAME-AS;;;;;;;
;Disruption of operation wound, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.3;;SAME-AS;;;;;;;
;Infection following a procedure, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.4;;SAME-AS;;;;;;;
;Foreign body accidentally left in body cavity or operation wound following a procedure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.5;;SAME-AS;;;;;;;
;Acute reaction to foreign substance accidentally left during a procedure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.6;;SAME-AS;;;;;;;
;Vascular complications following a procedure, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.7;;SAME-AS;;;;;;;
;Other complications of procedures, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.8;;SAME-AS;;;;;;;
;Unspecified complication of procedure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T81.9;;SAME-AS;;;;;;;
;Complications of cardiac and vascular prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82;;SAME-AS;;;;;;;
;Mechanical complication of heart valve prosthesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.0;;SAME-AS;;;;;;;
;Mechanical complication of cardiac electronic device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.1;;SAME-AS;;;;;;;
;Mechanical complication of coronary artery bypass and valve grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.2;;SAME-AS;;;;;;;
;Mechanical complication of other vascular grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.3;;SAME-AS;;;;;;;
;Mechanical complication of vascular dialysis catheter;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.4;;SAME-AS;;;;;;;
;Mechanical complication of other cardiac and vascular devices and implants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.5;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to cardiac valve prosthesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.6;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to other cardiac and vascular devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.7;;SAME-AS;;;;;;;
;Other complications of cardiac and vascular prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.8;;SAME-AS;;;;;;;
;Unspecified complication of cardiac and vascular prosthetic device, implant, and graft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T82.9;;SAME-AS;;;;;;;
;Complications of genitourinary prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83;;SAME-AS;;;;;;;
;Mechanical complication of urinary (indwelling) catheter;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.0;;SAME-AS;;;;;;;
;Mechanical complication of other urinary devices and implants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.1;;SAME-AS;;;;;;;
;Mechanical complication of graft of urinary organ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.2;;SAME-AS;;;;;;;
;Mechanical complication of intrauterine contraceptive device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.3;;SAME-AS;;;;;;;
;Mechanical complication of other prothestic devices, implants, and grafts in genital tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.4;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to prosthetic device, implant, and graft in urinary system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.5;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to prosthetic device, implant, and graft in genital tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.6;;SAME-AS;;;;;;;
;Other complications of genitourinary prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.8;;SAME-AS;;;;;;;
;Unspecified complication of genitourinary prosthetic device, implant, and graft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T83.9;;SAME-AS;;;;;;;
;Complications of internal orthopedic prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84;;SAME-AS;;;;;;;
;Mechanical complication of internal joint prosthesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.0;;SAME-AS;;;;;;;
;Mechanical complication of internal fixation device of bones of limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.1;;SAME-AS;;;;;;;
;Mechanical complication of internal fixation device of other bones;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.2;;SAME-AS;;;;;;;
;Mechanical complication of other bone devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.3;;SAME-AS;;;;;;;
;Mechanical complication of other internal orthopedic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.4;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to internal joint prosthesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.5;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to internal fixation device [any site];;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.6;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to other internal orthopedic prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.7;;SAME-AS;;;;;;;
;Other complications of internal orthopedic prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.8;;SAME-AS;;;;;;;
;Unspecified complication of internal orthopedic prosthetic device, implant, and graft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T84.9;;SAME-AS;;;;;;;
;Complications of other internal prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85;;SAME-AS;;;;;;;
;Mechanical complication of ventricular intracranial (communicating) shunt;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.0;;SAME-AS;;;;;;;
;Mechanical complication of implanted electronic stimulator of nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.1;;SAME-AS;;;;;;;
;Mechanical complication of intraocular lens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.2;;SAME-AS;;;;;;;
;Mechanical complication of other ocular prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.3;;SAME-AS;;;;;;;
;Mechanical complication of breast prosthesis and implant;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.4;;SAME-AS;;;;;;;
;Mechanical complication of gastrointestinal prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.5;;SAME-AS;;;;;;;
;Mechanical complication of other specified internal prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.6;;SAME-AS;;;;;;;
;Infection and inflammatory reaction due to other internal prosthetic devices, implants, and grafts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.7;;SAME-AS;;;;;;;
;Other complications of internal prosthetic devices, implants, and grafts, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.8;;SAME-AS;;;;;;;
;Unspecified complication of internal prosthetic device, implant, and graft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T85.9;;SAME-AS;;;;;;;
;Failure and rejection of transplanted organs and tissues;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86;;SAME-AS;;;;;;;
;Bone-marrow transplant rejection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.0;;SAME-AS;;;;;;;
;Kidney transplant failure and rejection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.1;;SAME-AS;;;;;;;
;Heart transplant failure and rejection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.2;;SAME-AS;;;;;;;
;Heart-lung transplant failure and rejection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.3;;SAME-AS;;;;;;;
;Liver transplant failure and rejection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.4;;SAME-AS;;;;;;;
;Failure and rejection of other transplanted organs and tissues;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.8;;SAME-AS;;;;;;;
;Failure and rejection of unspecified transplanted organ and tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T86.9;;SAME-AS;;;;;;;
;Complications peculiar to reattachment and amputation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87;;SAME-AS;;;;;;;
;Complications of reattached (part of) upper extremity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.0;;SAME-AS;;;;;;;
;Complications of reattached (part of) lower extremity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.1;;SAME-AS;;;;;;;
;Complications of other reattached body part;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.2;;SAME-AS;;;;;;;
;Neuroma of amputation stump;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.3;;SAME-AS;;;;;;;
;Infection of amputation stump;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.4;;SAME-AS;;;;;;;
;Necrosis of amputation stump;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.5;;SAME-AS;;;;;;;
;Other and unspecified complications of amputation stump;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T87.6;;SAME-AS;;;;;;;
;Other complications of surgical and medical care, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;T88;;SAME-AS;;;;;;;
