uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Other forms of scoliosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M41.8;;SAME-AS;;;;;;;
;Scoliosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M41.9;;SAME-AS;;;;;;;
;Spinal osteochondrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M42;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of spine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M42.0;;SAME-AS;;;;;;;
;Adult osteochondrosis of spine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M42.1;;SAME-AS;;;;;;;
;Spinal osteochondrosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M42.9;;SAME-AS;;;;;;;
;Other deforming dorsopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43;;SAME-AS;;;;;;;
;Spondylolysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.0;;SAME-AS;;;;;;;
;Spondylolisthesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.1;;SAME-AS;;;;;;;
;Other fusion of spine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.2;;SAME-AS;;;;;;;
;Recurrent atlantoaxial subluxation with myelopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.3;;SAME-AS;;;;;;;
;Other recurrent atlantoaxial subluxation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.4;;SAME-AS;;;;;;;
;Other recurrent vertebral subluxation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.5;;SAME-AS;;;;;;;
;Torticollis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.6;;SAME-AS;;;;;;;
;Other specified deforming dorsopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.8;;SAME-AS;;;;;;;
;Deforming dorsopathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M43.9;;SAME-AS;;;;;;;
;Ankylosing spondylitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M45;;SAME-AS;;;;;;;
;Other inflammatory spondylopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46;;SAME-AS;;;;;;;
;Spinal enthesopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.0;;SAME-AS;;;;;;;
;Sacroiliitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.1;;SAME-AS;;;;;;;
;Osteomyelitis of vertebra;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.2;;SAME-AS;;;;;;;
;Infection of intervertebral disc (pyogenic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.3;;SAME-AS;;;;;;;
;Discitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.4;;SAME-AS;;;;;;;
;Other infective spondylopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.5;;SAME-AS;;;;;;;
;Other specified inflammatory spondylopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.8;;SAME-AS;;;;;;;
;Inflammatory spondylopathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M46.9;;SAME-AS;;;;;;;
;Spondylosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M47;;SAME-AS;;;;;;;
;Anterior spinal and vertebral artery compression syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M47.0;;SAME-AS;;;;;;;
;Other spondylosis with myelopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M47.1;;SAME-AS;;;;;;;
;Other spondylosis with radiculopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M47.2;;SAME-AS;;;;;;;
;Other spondylosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M47.8;;SAME-AS;;;;;;;
;Spondylosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M47.9;;SAME-AS;;;;;;;
;Other spondylopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48;;SAME-AS;;;;;;;
;Spinal stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.0;;SAME-AS;;;;;;;
;Ankylosing hyperostosis [Forestier];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.1;;SAME-AS;;;;;;;
;Kissing spine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.2;;SAME-AS;;;;;;;
;Traumatic spondylopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.3;;SAME-AS;;;;;;;
;Fatigue fracture of vertebra;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.4;;SAME-AS;;;;;;;
;Collapsed vertebra, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.5;;SAME-AS;;;;;;;
;Other specified spondylopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.8;;SAME-AS;;;;;;;
;Spondylopathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M48.9;;SAME-AS;;;;;;;
;Cervical disc disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50;;SAME-AS;;;;;;;
;Cervical disc disorder with myelopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50.0;;SAME-AS;;;;;;;
;Cervical disc disorder with radiculopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50.1;;SAME-AS;;;;;;;
;Other cervical disc displacement;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50.2;;SAME-AS;;;;;;;
;Other cervical disc degeneration;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50.3;;SAME-AS;;;;;;;
;Other cervical disc disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50.8;;SAME-AS;;;;;;;
;Cervical disc disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M50.9;;SAME-AS;;;;;;;
;Other intervertebral disc disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51;;SAME-AS;;;;;;;
;Lumbar and other intervertebral disc disorders with myelopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.0;;SAME-AS;;;;;;;
;Lumbar and other intervertebral disc disorders with radiculopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.1;;SAME-AS;;;;;;;
;Other specified intervertebral disc displacement;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.2;;SAME-AS;;;;;;;
;Other specified intervertebral disc degeneration;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.3;;SAME-AS;;;;;;;
;Schmorl's nodes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.4;;SAME-AS;;;;;;;
;Other specified intervertebral disc disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.8;;SAME-AS;;;;;;;
;Intervertebral disc disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M51.9;;SAME-AS;;;;;;;
;Other dorsopathies, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53;;SAME-AS;;;;;;;
;Cervicocranial syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53.0;;SAME-AS;;;;;;;
;Cervicobrachial syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53.1;;SAME-AS;;;;;;;
;Spinal instabilities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53.2;;SAME-AS;;;;;;;
;Sacrococcygeal disorders, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53.3;;SAME-AS;;;;;;;
;Other specified dorsopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53.8;;SAME-AS;;;;;;;
;Dorsopathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M53.9;;SAME-AS;;;;;;;
;Dorsalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54;;SAME-AS;;;;;;;
;Panniculitis affecting regions of neck and back;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.0;;SAME-AS;;;;;;;
;Radiculopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.1;;SAME-AS;;;;;;;
;Cervicalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.2;;SAME-AS;;;;;;;
;Sciatica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.3;;SAME-AS;;;;;;;
;Lumbago with sciatica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.4;;SAME-AS;;;;;;;
;Low back pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.5;;SAME-AS;;;;;;;
;Pain in thoracic spine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.6;;SAME-AS;;;;;;;
;Other dorsalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.8;;SAME-AS;;;;;;;
;Dorsalgia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M54.9;;SAME-AS;;;;;;;
;Myositis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M60;;SAME-AS;;;;;;;
;Infective myositis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M60.0;;SAME-AS;;;;;;;
;Interstitial myositis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M60.1;;SAME-AS;;;;;;;
;Foreign body granuloma of soft tissue, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M60.2;;SAME-AS;;;;;;;
;Other myositis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M60.8;;SAME-AS;;;;;;;
;Myositis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M60.9;;SAME-AS;;;;;;;
;Calcification and ossification of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61;;SAME-AS;;;;;;;
;Myositis ossificans traumatica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.0;;SAME-AS;;;;;;;
;Myositis ossificans progressiva;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.1;;SAME-AS;;;;;;;
;Paralytic calcification and ossification of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.2;;SAME-AS;;;;;;;
;Calcification and ossification of muscles associated with burns;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.3;;SAME-AS;;;;;;;
;Other calcification of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.4;;SAME-AS;;;;;;;
;Other ossification of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.5;;SAME-AS;;;;;;;
;Calcification and ossification of muscle, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M61.9;;SAME-AS;;;;;;;
;Other disorders of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62;;SAME-AS;;;;;;;
;Diastasis of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.0;;SAME-AS;;;;;;;
;Other rupture of muscle (nontraumatic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.1;;SAME-AS;;;;;;;
;Ischemic infarction of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.2;;SAME-AS;;;;;;;
;Immobility syndrome (paraplegic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.3;;SAME-AS;;;;;;;
;Contracture of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.4;;SAME-AS;;;;;;;
;Muscle wasting and atrophy, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.5;;SAME-AS;;;;;;;
;Muscle strain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.6;;SAME-AS;;;;;;;
;Other specified disorders of muscle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.8;;SAME-AS;;;;;;;
;Disorder of muscle, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M62.9;;SAME-AS;;;;;;;
;Synovitis and tenosynovitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65;;SAME-AS;;;;;;;
;Abscess of tendon sheath;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.0;;SAME-AS;;;;;;;
;Other infective (teno)synovitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.1;;SAME-AS;;;;;;;
;Calcific tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.2;;SAME-AS;;;;;;;
;Trigger finger;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.3;;SAME-AS;;;;;;;
;Radial styloid tenosynovitis [de Quervain];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.4;;SAME-AS;;;;;;;
;Other synovitis and tenosynovitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.8;;SAME-AS;;;;;;;
;Synovitis and tenosynovitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M65.9;;SAME-AS;;;;;;;
;Spontaneous rupture of synovium and tendon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66;;SAME-AS;;;;;;;
;Rupture of popliteal cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66.0;;SAME-AS;;;;;;;
;Rupture of synovium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66.1;;SAME-AS;;;;;;;
;Spontaneous rupture of extensor tendons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66.2;;SAME-AS;;;;;;;
;Spontaneous rupture of flexor tendons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66.3;;SAME-AS;;;;;;;
;Spontaneous rupture of other tendons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66.4;;SAME-AS;;;;;;;
;Spontaneous rupture of unspecified tendon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M66.5;;SAME-AS;;;;;;;
;Other disorders of synovium and tendon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67;;SAME-AS;;;;;;;
;Short Achilles tendon (acquired);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.0;;SAME-AS;;;;;;;
;Other contracture of tendon (sheath);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.1;;SAME-AS;;;;;;;
;Synovial hypertrophy, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.2;;SAME-AS;;;;;;;
;Transient synovitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.3;;SAME-AS;;;;;;;
;Ganglion;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.4;;SAME-AS;;;;;;;
;Other specified disorders of synovium and tendon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.8;;SAME-AS;;;;;;;
;Disorder of synovium and tendon, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M67.9;;SAME-AS;;;;;;;
;Soft tissue disorders related to use, overuse, and pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70;;SAME-AS;;;;;;;
;Chronic crepitant synovitis of hand and wrist;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.0;;SAME-AS;;;;;;;
;Bursitis of hand;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.1;;SAME-AS;;;;;;;
;Olecranon bursitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.2;;SAME-AS;;;;;;;
;Other bursitis of elbow;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.3;;SAME-AS;;;;;;;
;Prepatellar bursitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.4;;SAME-AS;;;;;;;
;Other bursitis of knee;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.5;;SAME-AS;;;;;;;
;Trochanteric bursitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.6;;SAME-AS;;;;;;;
;Other bursitis of hip;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.7;;SAME-AS;;;;;;;
;Other soft tissue disorders related to use, overuse, and pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.8;;SAME-AS;;;;;;;
;Unspecified soft tissue disorder related to use, overuse, and pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M70.9;;SAME-AS;;;;;;;
;Other bursopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71;;SAME-AS;;;;;;;
;Abscess of bursa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.0;;SAME-AS;;;;;;;
;Other infective bursitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.1;;SAME-AS;;;;;;;
;Synovial cyst of popliteal space [Baker];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.2;;SAME-AS;;;;;;;
;Other bursal cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.3;;SAME-AS;;;;;;;
;Calcium deposit in bursa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.4;;SAME-AS;;;;;;;
;Other bursitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.5;;SAME-AS;;;;;;;
;Other specified bursopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.8;;SAME-AS;;;;;;;
;Bursopathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M71.9;;SAME-AS;;;;;;;
;Fibroblastic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72;;SAME-AS;;;;;;;
;Palmar fascial fibromatosis [Dupuytren];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.0;;SAME-AS;;;;;;;
;Knuckle pads;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.1;;SAME-AS;;;;;;;
;Plantar fascial fibromatosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.2;;SAME-AS;;;;;;;
;Nodular fasciitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.3;;SAME-AS;;;;;;;
;Pseudosarcomatous fibromatosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.4;;SAME-AS;;;;;;;
;Fasciitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.5;;SAME-AS;;;;;;;
;Necrotizing fasciitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.6;;SAME-AS;;;;;;;
;Other fibroblastic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.8;;SAME-AS;;;;;;;
;Fibroblastic disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M72.9;;SAME-AS;;;;;;;
;Shoulder lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75;;SAME-AS;;;;;;;
;Adhesive capsulitis of shoulder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.0;;SAME-AS;;;;;;;
;Rotator cuff syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.1;;SAME-AS;;;;;;;
;Bicipital tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.2;;SAME-AS;;;;;;;
;Calcific tendinitis of shoulder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.3;;SAME-AS;;;;;;;
;Impingement syndrome of shoulder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.4;;SAME-AS;;;;;;;
;Bursitis of shoulder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.5;;SAME-AS;;;;;;;
;Other shoulder lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.8;;SAME-AS;;;;;;;
;Shoulder lesion, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M75.9;;SAME-AS;;;;;;;
;Enthesopathies of lower limb, excluding foot;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76;;SAME-AS;;;;;;;
;Gluteal tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.0;;SAME-AS;;;;;;;
;Psoas tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.1;;SAME-AS;;;;;;;
;Iliac crest spur;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.2;;SAME-AS;;;;;;;
;Iliotibial band syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.3;;SAME-AS;;;;;;;
;Tibial collateral bursitis [Pellegrini-Stieda];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.4;;SAME-AS;;;;;;;
;Patellar tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.5;;SAME-AS;;;;;;;
;Achilles tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.6;;SAME-AS;;;;;;;
;Peroneal tendinitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.7;;SAME-AS;;;;;;;
;Other enthesopathies of lower limb, excluding foot;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.8;;SAME-AS;;;;;;;
;Enthesopathy of lower limb, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M76.9;;SAME-AS;;;;;;;
;Other enthesopathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77;;SAME-AS;;;;;;;
;Medial epicondylitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.0;;SAME-AS;;;;;;;
;Lateral epicondylitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.1;;SAME-AS;;;;;;;
;Periarthritis of wrist;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.2;;SAME-AS;;;;;;;
;Calcaneal spur;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.3;;SAME-AS;;;;;;;
;Metatarsalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.4;;SAME-AS;;;;;;;
;Other enthesopathy of foot;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.5;;SAME-AS;;;;;;;
;Other enthesopathies, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.8;;SAME-AS;;;;;;;
;Enthesopathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M77.9;;SAME-AS;;;;;;;
;Other soft tissue disorders, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79;;SAME-AS;;;;;;;
;Rheumatism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.0;;SAME-AS;;;;;;;
;Myalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.1;;SAME-AS;;;;;;;
;Neuralgia and neuritis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.2;;SAME-AS;;;;;;;
;Panniculitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.3;;SAME-AS;;;;;;;
;Hypertrophy of (infrapatellar) fat pad;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.4;;SAME-AS;;;;;;;
;Residual foreign body in soft tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.5;;SAME-AS;;;;;;;
;Pain in limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.6;;SAME-AS;;;;;;;
;Fibromyalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.7;;SAME-AS;;;;;;;
;Other specified soft tissue disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.8;;SAME-AS;;;;;;;
;Soft tissue disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M79.9;;SAME-AS;;;;;;;
;Osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80;;SAME-AS;;;;;;;
;Postmenopausal osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.0;;SAME-AS;;;;;;;
;Postoophorectomy osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.1;;SAME-AS;;;;;;;
;Osteoporosis of disuse with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.2;;SAME-AS;;;;;;;
;Postsurgical malabsorption osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.3;;SAME-AS;;;;;;;
;Drug-induced osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.4;;SAME-AS;;;;;;;
;Idiopathic osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.5;;SAME-AS;;;;;;;
;Other osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.8;;SAME-AS;;;;;;;
;Unspecified osteoporosis with pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M80.9;;SAME-AS;;;;;;;
;Osteoporosis without pathological fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81;;SAME-AS;;;;;;;
;Postmenopausal osteoporosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.0;;SAME-AS;;;;;;;
;Postoophorectomy osteoporosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.1;;SAME-AS;;;;;;;
;Osteoporosis of disuse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.2;;SAME-AS;;;;;;;
;Postsurgical malabsorption osteoporosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.3;;SAME-AS;;;;;;;
;Drug-induced osteoporosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.4;;SAME-AS;;;;;;;
;Idiopathic osteoporosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.5;;SAME-AS;;;;;;;
;Localized osteoporosis [Lequesne];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.6;;SAME-AS;;;;;;;
;Other osteoporosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.8;;SAME-AS;;;;;;;
;Osteoporosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M81.9;;SAME-AS;;;;;;;
;Adult osteomalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83;;SAME-AS;;;;;;;
;Puerperal osteomalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.0;;SAME-AS;;;;;;;
;Senile osteomalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.1;;SAME-AS;;;;;;;
;Adult osteomalacia due to malabsorption;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.2;;SAME-AS;;;;;;;
;Adult osteomalacia due to malnutrition;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.3;;SAME-AS;;;;;;;
;Aluminum bone disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.4;;SAME-AS;;;;;;;
;Other drug-induced osteomalacia in adults;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.5;;SAME-AS;;;;;;;
;Other adult osteomalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.8;;SAME-AS;;;;;;;
;Adult osteomalacia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M83.9;;SAME-AS;;;;;;;
;Disorders of continuity of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84;;SAME-AS;;;;;;;
;Malunion of fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.0;;SAME-AS;;;;;;;
;Nonunion of fracture [pseudarthrosis];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.1;;SAME-AS;;;;;;;
;Delayed union of fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.2;;SAME-AS;;;;;;;
;Stress fracture, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.3;;SAME-AS;;;;;;;
