uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Pregnancy confirmed;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z32.1;Pregnancy confirmed;SAME-AS;;;;;;;
;Supervision of normal fifirst pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z34.0;Supervision of normal fifirst pregnancy;SAME-AS;;;;;;;
;Supervision of other normal pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z34.8;Supervision of other normal pregnancy;SAME-AS;;;;;;;
;Supervision of normal pregnancy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z34.9;Supervision of normal pregnancy, unspecified;SAME-AS;;;;;;;
;Supervision of pregnancy with history of infertility;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.0;Supervision of pregnancy with history of infertility;SAME-AS;;;;;;;
;Supervision of pregnancy with history of abortive outcome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.1;Supervision of pregnancy with history of abortive outcome;SAME-AS;;;;;;;
;Supervision of pregnancy with other poor reproductive or obstetric history;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.2;Supervision of pregnancy with other poor reproductive or obstetric history;SAME-AS;;;;;;;
;Supervision of pregnancy with history of insufficient antenatal care;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.3;Supervision of pregnancy with history of insufficient antenatal care;SAME-AS;;;;;;;
;Supervision of elderly primigravida;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.5;Supervision of elderly primigravida;SAME-AS;;;;;;;
;Supervision of very young primigravida;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.6;Supervision of very young primigravida;SAME-AS;;;;;;;
;Supervision of high-risk pregnancy due to social problems;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.7;Supervision of high-risk pregnancy due to social problems;SAME-AS;;;;;;;
;Supervision of other high-risk pregnancies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.8;Supervision of other high-risk pregnancies;SAME-AS;;;;;;;
;Supervision of high-risk pregnancy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z35.9;Supervision of high-risk pregnancy, unspecified;SAME-AS;;;;;;;
;Antenatal screening for chromosomal anomalies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.0;Antenatal screening for chromosomal anomalies;SAME-AS;;;;;;;
;Antenatal screening for raised alphafetoprotein level;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.1;Antenatal screening for raised alphafetoprotein level;SAME-AS;;;;;;;
;Other antenatal screening based on amniocentesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.2;Other antenatal screening based on amniocentesis;SAME-AS;;;;;;;
;Antenatal screening for malformations using ultrasound and other physical methods;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.3;Antenatal screening for malformations using ultrasound and other physical methods;SAME-AS;;;;;;;
;Antenatal screening for fetal growth retardation using ultrasound and other physical methods;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.4;Antenatal screening for fetal growth retardation using ultrasound and other physical methods;SAME-AS;;;;;;;
;Antenatal screening for isoimmunization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.5;Antenatal screening for isoimmunization;SAME-AS;;;;;;;
;Other antenatal screening;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.8;Other antenatal screening;SAME-AS;;;;;;;
;Antenatal screening, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z36.9;Antenatal screening, unspecified;SAME-AS;;;;;;;
;Single live birth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.0;Single live birth;SAME-AS;;;;;;;
;Single stillbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.1;Single stillbirth;SAME-AS;;;;;;;
;Twins, both liveborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.2;Twins, both liveborn;SAME-AS;;;;;;;
;Twins, one liveborn and one stillborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.3;Twins, one liveborn and one stillborn;SAME-AS;;;;;;;
;Twins, both stillborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.4;Twins, both stillborn;SAME-AS;;;;;;;
;Other multiple births, all liveborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.5;Other multiple births, all liveborn;SAME-AS;;;;;;;
;Other multiple births, some liveborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.6;Other multiple births, some liveborn;SAME-AS;;;;;;;
;Other multiple births, all stillborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.7;Other multiple births, all stillborn;SAME-AS;;;;;;;
;Outcome of delivery, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z37.9;Outcome of delivery, unspecified;SAME-AS;;;;;;;
;Singleton, born in hospital;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.0;Singleton, born in hospital;SAME-AS;;;;;;;
;Singleton, born outside hospital;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.1;Singleton, born outside hospital;SAME-AS;;;;;;;
;Singleton, unspecified as to place of birth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.2;Singleton, unspecified as to place of birth;SAME-AS;;;;;;;
;Twin, born in hospital;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.3;Twin, born in hospital;SAME-AS;;;;;;;
;Twin, born outside hospital;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.4;Twin, born outside hospital;SAME-AS;;;;;;;
;Twin, unspecified as to place of birth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.5;Twin, unspecified as to place of birth;SAME-AS;;;;;;;
;Other multiple, born in hospital;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.6;Other multiple, born in hospital;SAME-AS;;;;;;;
;Other multiple, born outside hospital;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.7;Other multiple, born outside hospital;SAME-AS;;;;;;;
;Other multiple, unspecified as to place of birth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z38.8;Other multiple, unspecified as to place of birth;SAME-AS;;;;;;;
;Care and examination immediately after delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z39.0;Care and examination immediately after delivery;SAME-AS;;;;;;;
;Care and examination of lactating mother;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z39.1;Care and examination of lactating mother;SAME-AS;;;;;;;
;Routine postpartum follow-up;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z39.2;Routine postpartum follow-up;SAME-AS;;;;;;;
;Persons encountering health services for specific procedures and health care;;;;Diagnosis;N/A;;FALSE;ICD10-BD;(Z40-;Persons encountering health services for specific procedures and health care;SAME-AS;;;;;;;
;Prophylactic surgery for risk-factors related to malignant neoplasms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z40.0;Prophylactic surgery for risk-factors related to malignant neoplasms;SAME-AS;;;;;;;
;Other prophylactic surgery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z40.8;Other prophylactic surgery;SAME-AS;;;;;;;
;Prophylactic surgery, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z40.9;Prophylactic surgery, unspecified;SAME-AS;;;;;;;
;Hair transplant;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z41.0;Hair transplant;SAME-AS;;;;;;;
;Other plastic surgery for unacceptable cosmetic appearance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z41.1;Other plastic surgery for unacceptable cosmetic appearance;SAME-AS;;;;;;;
;Routine and ritual circumcision;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z41.2;Routine and ritual circumcision;SAME-AS;;;;;;;
;Ear piercing;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z41.3;Ear piercing;SAME-AS;;;;;;;
;Other procedures for purposes other than remedying health state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z41.8;Other procedures for purposes other than remedying health state;SAME-AS;;;;;;;
;Procedure for purposes other than remedying health state, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z41.9;Procedure for purposes other than remedying health state, unspecified;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery of head and neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.0;Follow-up care involving plastic surgery of head and neck;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery of breast;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.1;Follow-up care involving plastic surgery of breast;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery of other parts of trunk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.2;Follow-up care involving plastic surgery of other parts of trunk;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery of upper extremity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.3;Follow-up care involving plastic surgery of upper extremity;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery of lower extremity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.4;Follow-up care involving plastic surgery of lower extremity;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery of other body part;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.8;Follow-up care involving plastic surgery of other body part;SAME-AS;;;;;;;
;Follow-up care involving plastic surgery, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z42.9;Follow-up care involving plastic surgery, unspecified;SAME-AS;;;;;;;
;Attention to tracheostomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.0;Attention to tracheostomy;SAME-AS;;;;;;;
;Attention to gastrostomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.1;Attention to gastrostomy;SAME-AS;;;;;;;
;Attention to ileostomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.2;Attention to ileostomy;SAME-AS;;;;;;;
;Attention to colostomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.3;Attention to colostomy;SAME-AS;;;;;;;
;Attention to other artificial openings of digestive tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.4;Attention to other artificial openings of digestive tract;SAME-AS;;;;;;;
;Attention to cystostomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.5;Attention to cystostomy;SAME-AS;;;;;;;
;Attention to other artificial openings of urinary tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.6;Attention to other artificial openings of urinary tract;SAME-AS;;;;;;;
;Attention to artificial vagina;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.7;Attention to artificial vagina;SAME-AS;;;;;;;
;Attention to other artificial openings;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.8;Attention to other artificial openings;SAME-AS;;;;;;;
;Attention to unspecified artificial opening;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z43.9;Attention to unspecified artificial opening;SAME-AS;;;;;;;
;Fitting and adjustment of artificial arm (complete)(partial);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z44.0;Fitting and adjustment of artificial arm (complete)(partial);SAME-AS;;;;;;;
;Fitting and adjustment of artificial leg (complete)(partial);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z44.1;Fitting and adjustment of artificial leg (complete)(partial);SAME-AS;;;;;;;
;Fitting and adjustment of artificial eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z44.2;Fitting and adjustment of artificial eye;SAME-AS;;;;;;;
;Fitting and adjustment of external breast prosthesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z44.3;Fitting and adjustment of external breast prosthesis;SAME-AS;;;;;;;
;Fitting and adjustment of other external prosthetic devices;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z44.8;Fitting and adjustment of other external prosthetic devices;SAME-AS;;;;;;;
;Fitting and adjustment of unspecified external prosthetic device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z44.9;Fitting and adjustment of unspecified external prosthetic device;SAME-AS;;;;;;;
;Adjustment and management of cardiac pacemaker;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z45.0;Adjustment and management of cardiac pacemaker;SAME-AS;;;;;;;
;Adjustment and management of infusion pump;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z45.1;Adjustment and management of infusion pump;SAME-AS;;;;;;;
;Adjustment and management of vascular access device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z45.2;Adjustment and management of vascular access device;SAME-AS;;;;;;;
;Adjustment and management of implanted hearing device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z45.3;Adjustment and management of implanted hearing device;SAME-AS;;;;;;;
;Adjustment and management of other implanted devices;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z45.8;Adjustment and management of other implanted devices;SAME-AS;;;;;;;
;Adjustment and management of unspecified implanted device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z45.9;Adjustment and management of unspecified implanted device;SAME-AS;;;;;;;
;Fitting and adjustment of spectacles and contact lenses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.0;Fitting and adjustment of spectacles and contact lenses;SAME-AS;;;;;;;
;Fitting and adjustment of hearing aid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.1;Fitting and adjustment of hearing aid;SAME-AS;;;;;;;
;Fitting and adjustment of other devices related to nervous system and special senses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.2;Fitting and adjustment of other devices related to nervous system and special senses;SAME-AS;;;;;;;
;Fitting and adjustment of dental prosthetic device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.3;Fitting and adjustment of dental prosthetic device;SAME-AS;;;;;;;
;Fitting and adjustment of orthodontic device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.4;Fitting and adjustment of orthodontic device;SAME-AS;;;;;;;
;Fitting and adjustment of ileostomy and other intestinal appliances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.5;Fitting and adjustment of ileostomy and other intestinal appliances;SAME-AS;;;;;;;
;Fitting and adjustment of urinary device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.6;Fitting and adjustment of urinary device;SAME-AS;;;;;;;
;Fitting and adjustment of orthopaedic device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.7;Fitting and adjustment of orthopaedic device;SAME-AS;;;;;;;
;Fitting and adjustment of other specified devices;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.8;Fitting and adjustment of other specified devices;SAME-AS;;;;;;;
;Fitting and adjustment of unspecified device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z46.9;Fitting and adjustment of unspecified device;SAME-AS;;;;;;;
;Follow-up care involving removal of fracture plate and other internal fixation device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z47.0;Follow-up care involving removal of fracture plate and other internal fixation device;SAME-AS;;;;;;;
;Other specified orthopaedic follow-up care;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z47.8;Other specified orthopaedic follow-up care;SAME-AS;;;;;;;
;Orthopaedic follow-up care, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z47.9;Orthopaedic follow-up care, unspecified;SAME-AS;;;;;;;
;Attention to surgical dressings and sutures;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z48.0;Attention to surgical dressings and sutures;SAME-AS;;;;;;;
;Other specified surgical follow-up care;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z48.8;Other specified surgical follow-up care;SAME-AS;;;;;;;
;Surgical follow-up care, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z48.9;Surgical follow-up care, unspecified;SAME-AS;;;;;;;
;Preparatory care for dialysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z49.0;Preparatory care for dialysis;SAME-AS;;;;;;;
;Extracorporeal dialysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z49.1;Extracorporeal dialysis;SAME-AS;;;;;;;
;Other dialysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z49.2;Other dialysis;SAME-AS;;;;;;;
;Cardiac rehabilitation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.0;Cardiac rehabilitation;SAME-AS;;;;;;;
;Other physical therapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.1;Other physical therapy;SAME-AS;;;;;;;
;Alcohol rehabilitation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.2;Alcohol rehabilitation;SAME-AS;;;;;;;
;Drug rehabilitation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.3;Drug rehabilitation;SAME-AS;;;;;;;
;Psychotherapy, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.4;Psychotherapy, not elsewhere classified;SAME-AS;;;;;;;
;Speech therapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.5;Speech therapy;SAME-AS;;;;;;;
;Occupational therapy and vocational rehabilitation, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.7;Occupational therapy and vocational rehabilitation, not elsewhere classified;SAME-AS;;;;;;;
;Care involving use of other rehabilitation procedures;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.8;Care involving use of other rehabilitation procedures;SAME-AS;;;;;;;
;Care involving use of rehabilitation procedure, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z50.9;Care involving use of rehabilitation procedure, unspecified;SAME-AS;;;;;;;
;Radiotherapy session;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.0;Radiotherapy session;SAME-AS;;;;;;;
;Chemotherapy session for neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.1;Chemotherapy session for neoplasm;SAME-AS;;;;;;;
;Other chemotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.2;Other chemotherapy;SAME-AS;;;;;;;
;Blood transfusion without reported diagnosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.3;Blood transfusion without reported diagnosis;SAME-AS;;;;;;;
;Preparatory care for subsequent treatment, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.4;Preparatory care for subsequent treatment, not elsewhere classified;SAME-AS;;;;;;;
;Palliative care;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.5;Palliative care;SAME-AS;;;;;;;
;Desensitization to allergens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.6;Desensitization to allergens;SAME-AS;;;;;;;
;Other specified medical care;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.8;Other specified medical care;SAME-AS;;;;;;;
;Medical care, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z51.9;Medical care, unspecified;SAME-AS;;;;;;;
;Blood donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.0;Blood donor;SAME-AS;;;;;;;
;Skin donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.1;Skin donor;SAME-AS;;;;;;;
;Bone donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.2;Bone donor;SAME-AS;;;;;;;
;Bone marrow donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.3;Bone marrow donor;SAME-AS;;;;;;;
;Kidney donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.4;Kidney donor;SAME-AS;;;;;;;
;Cornea donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.5;Cornea donor;SAME-AS;;;;;;;
;Liver donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.6;Liver donor;SAME-AS;;;;;;;
;Heart donor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.7;Heart donor;SAME-AS;;;;;;;
;Donor of other organs and tissues;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.8;Donor of other organs and tissues;SAME-AS;;;;;;;
;Donor of unspecified organ or tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z52.9;Donor of unspecified organ or tissue;SAME-AS;;;;;;;
;Procedure not carried out because of contraindication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z53.0;Procedure not carried out because of contraindication;SAME-AS;;;;;;;
;Procedure not carried out because of patients decision for reasons of belief andgroup pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z53.1;Procedure not carried out because of patients decision for reasons of belief andgroup pressure;SAME-AS;;;;;;;
;Procedure not carried out because of patients decision for other and unspecified reasons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z53.2;Procedure not carried out because of patients decision for other and unspecified reasons;SAME-AS;;;;;;;
;Procedure not carried out for other reasons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z53.8;Procedure not carried out for other reasons;SAME-AS;;;;;;;
;Procedure not carried out, unspecified reason;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z53.9;Procedure not carried out, unspecified reason;SAME-AS;;;;;;;
;Convalescence following surgery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.0;Convalescence following surgery;SAME-AS;;;;;;;
;Convalescence following radiotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.1;Convalescence following radiotherapy;SAME-AS;;;;;;;
;Convalescence following chemotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.2;Convalescence following chemotherapy;SAME-AS;;;;;;;
;Convalescence following psychotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.3;Convalescence following psychotherapy;SAME-AS;;;;;;;
;Convalescence following treatment of fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.4;Convalescence following treatment of fracture;SAME-AS;;;;;;;
;Convalescence following combined treatment;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.7;Convalescence following combined treatment;SAME-AS;;;;;;;
;Convalescence following other treatment;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.8;Convalescence following other treatment;SAME-AS;;;;;;;
;Convalescence following unspecified treatment;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z54.9;Convalescence following unspecified treatment;SAME-AS;;;;;;;
;Illiteracy and low-level literacy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.0;Illiteracy and low-level literacy;SAME-AS;;;;;;;
;Schooling unavailable and unattainable;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.1;Schooling unavailable and unattainable;SAME-AS;;;;;;;
;Failed examinations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.2;Failed examinations;SAME-AS;;;;;;;
;Underachievement in school;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.3;Underachievement in school;SAME-AS;;;;;;;
;Educational maladjustment and discord with teachers and classmates;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.4;Educational maladjustment and discord with teachers and classmates;SAME-AS;;;;;;;
;Other problems related to education and literacy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.8;Other problems related to education and literacy;SAME-AS;;;;;;;
;Problem related to education and literacy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z55.9;Problem related to education and literacy, unspecified;SAME-AS;;;;;;;
;Unemployment, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.0;Unemployment, unspecified;SAME-AS;;;;;;;
;Change of job;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.1;Change of job;SAME-AS;;;;;;;
;Threat of job loss;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.2;Threat of job loss;SAME-AS;;;;;;;
;Stressful work schedule;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.3;Stressful work schedule;SAME-AS;;;;;;;
;Discord with boss and workmates;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.4;Discord with boss and workmates;SAME-AS;;;;;;;
;Uncongenial work;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.5;Uncongenial work;SAME-AS;;;;;;;
;Other physical and mental strain related to work;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.6;Other physical and mental strain related to work;SAME-AS;;;;;;;
;Other and unspecified problems related to employment;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z56.7;Other and unspecified problems related to employment;SAME-AS;;;;;;;
;Occupational exposure to noise;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.0;Occupational exposure to noise;SAME-AS;;;;;;;
;Occupational exposure to radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.1;Occupational exposure to radiation;SAME-AS;;;;;;;
;Occupational exposure to dust;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.2;Occupational exposure to dust;SAME-AS;;;;;;;
;Occupational exposure to other air contaminants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.3;Occupational exposure to other air contaminants;SAME-AS;;;;;;;
;Occupational exposure to toxic agents in agriculture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.4;Occupational exposure to toxic agents in agriculture;SAME-AS;;;;;;;
;Occupational exposure to toxic agents in other industries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.5;Occupational exposure to toxic agents in other industries;SAME-AS;;;;;;;
;Occupational exposure to extreme temperature;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.6;Occupational exposure to extreme temperature;SAME-AS;;;;;;;
;Occupational exposure to vibration;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.7;Occupational exposure to vibration;SAME-AS;;;;;;;
;Occupational exposure to other risk-factors;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.8;Occupational exposure to other risk-factors;SAME-AS;;;;;;;
;Occupational exposure to unspecified risk-factor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z57.9;Occupational exposure to unspecified risk-factor;SAME-AS;;;;;;;
;Exposure to noise;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.0;Exposure to noise;SAME-AS;;;;;;;
;Exposure to air pollution;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.1;Exposure to air pollution;SAME-AS;;;;;;;
;Exposure to water pollution;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.2;Exposure to water pollution;SAME-AS;;;;;;;
;Exposure to soil pollution;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.3;Exposure to soil pollution;SAME-AS;;;;;;;
;Exposure to radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.4;Exposure to radiation;SAME-AS;;;;;;;
;Exposure to other pollution;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.5;Exposure to other pollution;SAME-AS;;;;;;;
;Inadequate drinking-water supply;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.6;Inadequate drinking-water supply;SAME-AS;;;;;;;
;Exposure to tobacco smoke;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.7;Exposure to tobacco smoke;SAME-AS;;;;;;;
;Other problems related to physical environment;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.8;Other problems related to physical environment;SAME-AS;;;;;;;
;Problem related to physical environment, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z58.9;Problem related to physical environment, unspecified;SAME-AS;;;;;;;
;Homelessness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z59.0;Homelessness;SAME-AS;;;;;;;
;Inadequate housing;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z59.1;Inadequate housing;SAME-AS;;;;;;;
;Discord with neighbours, lodgers and landlord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z59.2;Discord with neighbours, lodgers and landlord;SAME-AS;;;;;;;
