uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Other forms of actinomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A42.8;;SAME-AS;;;;;;;
;Actinomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A42.9;;SAME-AS;;;;;;;
;Nocardiosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A43;;SAME-AS;;;;;;;
;Pulmonary nocardiosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A43.0;;SAME-AS;;;;;;;
;Cutaneous nocardiosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A43.1;;SAME-AS;;;;;;;
;Other forms of nocardiosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A43.8;;SAME-AS;;;;;;;
;Nocardiosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A43.9;;SAME-AS;;;;;;;
;Bartonellosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A44;;SAME-AS;;;;;;;
;Systemic bartonellosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A44.0;;SAME-AS;;;;;;;
;Cutaneous and mucocutaneous bartonellosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A44.1;;SAME-AS;;;;;;;
;Other forms of bartonellosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A44.8;;SAME-AS;;;;;;;
;Bartonellosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A44.9;;SAME-AS;;;;;;;
;Erysipelas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A46;;SAME-AS;;;;;;;
;Other bacterial diseases, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48;;SAME-AS;;;;;;;
;Gas gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48.0;;SAME-AS;;;;;;;
;Legionnaires' disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48.1;;SAME-AS;;;;;;;
;Nonpneumonic Legionnaires' disease [Pontiac fever];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48.2;;SAME-AS;;;;;;;
;Toxic shock syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48.3;;SAME-AS;;;;;;;
;Brazilian purpuric fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48.4;;SAME-AS;;;;;;;
;Other specified bacterial diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A48.8;;SAME-AS;;;;;;;
;Bacterial infection of unspecified site;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49;;SAME-AS;;;;;;;
;Staphylococcal infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49.0;;SAME-AS;;;;;;;
;Streptococcal infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49.1;;SAME-AS;;;;;;;
;Hemophilus influenzae infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49.2;;SAME-AS;;;;;;;
;Mycoplasma infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49.3;;SAME-AS;;;;;;;
;Other bacterial infections of unspecified site;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49.8;;SAME-AS;;;;;;;
;Bacterial infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A49.9;;SAME-AS;;;;;;;
;Congenital syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50;;SAME-AS;;;;;;;
;Early congenital syphilis, symptomatic;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.0;;SAME-AS;;;;;;;
;Early congenital syphilis, latent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.1;;SAME-AS;;;;;;;
;Early congenital syphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.2;;SAME-AS;;;;;;;
;Late congenital syphilitic oculopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.3;;SAME-AS;;;;;;;
;Late congenital neurosyphilis [juvenile neurosyphilis];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.4;;SAME-AS;;;;;;;
;Other late congenital syphilis, symptomatic;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.5;;SAME-AS;;;;;;;
;Late congenital syphilis, latent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.6;;SAME-AS;;;;;;;
;Late congenital syphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.7;;SAME-AS;;;;;;;
;Congenital syphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A50.9;;SAME-AS;;;;;;;
;Early syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51;;SAME-AS;;;;;;;
;Primary genital syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.0;;SAME-AS;;;;;;;
;Primary anal syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.1;;SAME-AS;;;;;;;
;Primary syphilis of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.2;;SAME-AS;;;;;;;
;Secondary syphilis of skin and mucous membranes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.3;;SAME-AS;;;;;;;
;Other secondary syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.4;;SAME-AS;;;;;;;
;Early syphilis, latent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.5;;SAME-AS;;;;;;;
;Early syphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A51.9;;SAME-AS;;;;;;;
;Late syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52;;SAME-AS;;;;;;;
;Cardiovascular syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.0;;SAME-AS;;;;;;;
;Symptomatic neurosyphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.1;;SAME-AS;;;;;;;
;Asymptomatic neurosyphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.2;;SAME-AS;;;;;;;
;Neurosyphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.3;;SAME-AS;;;;;;;
;Other symptomatic late syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.7;;SAME-AS;;;;;;;
;Late syphilis, latent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.8;;SAME-AS;;;;;;;
;Late syphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A52.9;;SAME-AS;;;;;;;
;Other and unspecified syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A53;;SAME-AS;;;;;;;
;Latent syphilis, unspecified as early or late;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A53.0;;SAME-AS;;;;;;;
;Syphilis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A53.9;;SAME-AS;;;;;;;
;Gonococcal infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54;;SAME-AS;;;;;;;
;Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.0;;SAME-AS;;;;;;;
;Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.1;;SAME-AS;;;;;;;
;Gonococcal pelviperitonitis and other gonococcal genitourinary infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.2;;SAME-AS;;;;;;;
;Gonococcal infection of eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.3;;SAME-AS;;;;;;;
;Gonococcal infection of musculoskeletal system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.4;;SAME-AS;;;;;;;
;Gonococcal pharyngitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.5;;SAME-AS;;;;;;;
;Gonococcal infection of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.6;;SAME-AS;;;;;;;
;Other gonococcal infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.8;;SAME-AS;;;;;;;
;Gonococcal infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A54.9;;SAME-AS;;;;;;;
;Chlamydial lymphogranuloma (venereum);;;;Diagnosis;N/A;;FALSE;ICD10-BD;A55;;SAME-AS;;;;;;;
;Other sexually transmitted chlamydial diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56;;SAME-AS;;;;;;;
;Chlamydial infection of lower genitourinary tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56.0;;SAME-AS;;;;;;;
;Chlamydial infection of pelviperitoneum and other genitourinary organs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56.1;;SAME-AS;;;;;;;
;Chlamydial infection of genitourinary tract, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56.2;;SAME-AS;;;;;;;
;Chlamydial infection of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56.3;;SAME-AS;;;;;;;
;Chlamydial infection of pharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56.4;;SAME-AS;;;;;;;
;Sexually transmitted chlamydial infection of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A56.8;;SAME-AS;;;;;;;
;Chancroid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A57;;SAME-AS;;;;;;;
;Granuloma inguinale;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A58;;SAME-AS;;;;;;;
;Trichomoniasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A59;;SAME-AS;;;;;;;
;Urogenital trichomoniasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A59.0;;SAME-AS;;;;;;;
;Trichomoniasis of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A59.8;;SAME-AS;;;;;;;
;Trichomoniasis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A59.9;;SAME-AS;;;;;;;
;Anogenital herpesviral [herpes simplex] infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A60;;SAME-AS;;;;;;;
;Herpesviral infection of genitalia and urogenital tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A60.0;;SAME-AS;;;;;;;
;Herpesviral infection of perianal skin and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A60.1;;SAME-AS;;;;;;;
;Anogenital herpesviral infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A60.9;;SAME-AS;;;;;;;
;Other predominantly sexually transmitted diseases, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A63;;SAME-AS;;;;;;;
;Anogenital (venereal) warts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A63.0;;SAME-AS;;;;;;;
;Other specified predominantly sexually transmitted diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A63.8;;SAME-AS;;;;;;;
;Unspecified sexually transmitted disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A64;;SAME-AS;;;;;;;
;Nonvenereal syphilis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A65;;SAME-AS;;;;;;;
;Yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66;;SAME-AS;;;;;;;
;Initial lesions of yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.0;;SAME-AS;;;;;;;
;Multiple papillomata and wet crab yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.1;;SAME-AS;;;;;;;
;Other early skin lesions of yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.2;;SAME-AS;;;;;;;
;Hyperkeratosis of yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.3;;SAME-AS;;;;;;;
;Gummata and ulcers of yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.4;;SAME-AS;;;;;;;
;Gangosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.5;;SAME-AS;;;;;;;
;Bone and joint lesions of yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.6;;SAME-AS;;;;;;;
;Other manifestations of yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.7;;SAME-AS;;;;;;;
;Latent yaws;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.8;;SAME-AS;;;;;;;
;Yaws, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A66.9;;SAME-AS;;;;;;;
;Pinta [carate];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A67;;SAME-AS;;;;;;;
;Primary lesions of pinta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A67.0;;SAME-AS;;;;;;;
;Intermediate lesions of pinta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A67.1;;SAME-AS;;;;;;;
;Late lesions of pinta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A67.2;;SAME-AS;;;;;;;
;Mixed lesions of pinta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A67.3;;SAME-AS;;;;;;;
;Pinta, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A67.9;;SAME-AS;;;;;;;
;Relapsing fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A68;;SAME-AS;;;;;;;
;Louse-borne relapsing fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A68.0;;SAME-AS;;;;;;;
;Tick-borne relapsing fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A68.1;;SAME-AS;;;;;;;
;Relapsing fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A68.9;;SAME-AS;;;;;;;
;Other spirochetal infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A69;;SAME-AS;;;;;;;
;Necrotizing ulcerative stomatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A69.0;;SAME-AS;;;;;;;
;Other Vincent's infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A69.1;;SAME-AS;;;;;;;
;Lyme disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A69.2;;SAME-AS;;;;;;;
;Other specified spirochetal infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A69.8;;SAME-AS;;;;;;;
;Spirochetal infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A69.9;;SAME-AS;;;;;;;
;Chlamydia psittaci infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A70;;SAME-AS;;;;;;;
;Trachoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A71;;SAME-AS;;;;;;;
;Initial stage of trachoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A71.0;;SAME-AS;;;;;;;
;Active stage of trachoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A71.1;;SAME-AS;;;;;;;
;Trachoma, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A71.9;;SAME-AS;;;;;;;
;Other diseases caused by chlamydiae;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A74;;SAME-AS;;;;;;;
;Chlamydial conjunctivitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A74.0;;SAME-AS;;;;;;;
;Other chlamydial diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A74.8;;SAME-AS;;;;;;;
;Chlamydial infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A74.9;;SAME-AS;;;;;;;
;Typhus fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A75;;SAME-AS;;;;;;;
;Epidemic louse-borne typhus fever due to Rickettsia prowazekii;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A75.0;;SAME-AS;;;;;;;
;Recrudescent typhus [Brill's disease];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A75.1;;SAME-AS;;;;;;;
;Typhus fever due to Rickettsia typhi;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A75.2;;SAME-AS;;;;;;;
;Typhus fever due to Rickettsia tsutsugamushi;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A75.3;;SAME-AS;;;;;;;
;Typhus fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A75.9;;SAME-AS;;;;;;;
;Spotted fever [tick-borne rickettsioses];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77;;SAME-AS;;;;;;;
;Spotted fever due to Rickettsia rickettsii;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77.0;;SAME-AS;;;;;;;
;Spotted fever due to Rickettsia conorii;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77.1;;SAME-AS;;;;;;;
;Spotted fever due to Rickettsia sibirica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77.2;;SAME-AS;;;;;;;
;Spotted fever due to Rickettsia australis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77.3;;SAME-AS;;;;;;;
;Other spotted fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77.8;;SAME-AS;;;;;;;
;Spotted fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A77.9;;SAME-AS;;;;;;;
;Q fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A78;;SAME-AS;;;;;;;
;Other rickettsioses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A79;;SAME-AS;;;;;;;
;Trench fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A79.0;;SAME-AS;;;;;;;
;Rickettsialpox due to Rickettsia akari;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A79.1;;SAME-AS;;;;;;;
;Other specified rickettsioses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A79.8;;SAME-AS;;;;;;;
;Rickettsiosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A79.9;;SAME-AS;;;;;;;
;Acute poliomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80;;SAME-AS;;;;;;;
;Acute paralytic poliomyelitis, vaccine-associated;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80.0;;SAME-AS;;;;;;;
;Acute paralytic poliomyelitis, wild virus, imported;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80.1;;SAME-AS;;;;;;;
;Acute paralytic poliomyelitis, wild virus, indigenous;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80.2;;SAME-AS;;;;;;;
;Acute paralytic poliomyelitis, other and unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80.3;;SAME-AS;;;;;;;
;Acute nonparalytic poliomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80.4;;SAME-AS;;;;;;;
;Acute poliomyelitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A80.9;;SAME-AS;;;;;;;
;Atypical virus infections of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A81;;SAME-AS;;;;;;;
;Creutzfeldt-Jakob disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A81.0;;SAME-AS;;;;;;;
;Subacute sclerosing panencephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A81.1;;SAME-AS;;;;;;;
;Progressive multifocal leukoencephalopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A81.2;;SAME-AS;;;;;;;
;Other atypical virus infections of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A81.8;;SAME-AS;;;;;;;
;Atypical virus infection of central nervous system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A81.9;;SAME-AS;;;;;;;
;Rabies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A82;;SAME-AS;;;;;;;
;Sylvatic rabies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A82.0;;SAME-AS;;;;;;;
;Urban rabies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A82.1;;SAME-AS;;;;;;;
;Rabies, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A82.9;;SAME-AS;;;;;;;
;Mosquito-borne viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83;;SAME-AS;;;;;;;
;Japanese encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.0;;SAME-AS;;;;;;;
;Western equine encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.1;;SAME-AS;;;;;;;
;Eastern equine encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.2;;SAME-AS;;;;;;;
;St. Louis encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.3;;SAME-AS;;;;;;;
;Australian encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.4;;SAME-AS;;;;;;;
;California encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.5;;SAME-AS;;;;;;;
;Rocio virus disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.6;;SAME-AS;;;;;;;
;Other mosquito-borne viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.8;;SAME-AS;;;;;;;
;Mosquito-borne viral encephalitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A83.9;;SAME-AS;;;;;;;
;Tick-borne viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A84;;SAME-AS;;;;;;;
;Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A84.0;;SAME-AS;;;;;;;
;Central European tick-borne encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A84.1;;SAME-AS;;;;;;;
;Other tick-borne viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A84.8;;SAME-AS;;;;;;;
;Tick-borne viral encephalitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A84.9;;SAME-AS;;;;;;;
;Other viral encephalitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A85;;SAME-AS;;;;;;;
;Enteroviral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A85.0;;SAME-AS;;;;;;;
;Adenoviral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A85.1;;SAME-AS;;;;;;;
;Arthropod-borne viral encephalitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A85.2;;SAME-AS;;;;;;;
;Other specified viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A85.8;;SAME-AS;;;;;;;
;Unspecified viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A86;;SAME-AS;;;;;;;
;Viral meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A87;;SAME-AS;;;;;;;
;Enteroviral meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A87.0;;SAME-AS;;;;;;;
;Adenoviral meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A87.1;;SAME-AS;;;;;;;
;Lymphocytic choriomeningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A87.2;;SAME-AS;;;;;;;
;Other viral meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A87.8;;SAME-AS;;;;;;;
;Viral meningitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A87.9;;SAME-AS;;;;;;;
;Other viral infections of the central nervous system, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A88;;SAME-AS;;;;;;;
;Enteroviral exanthematous fever [Boston exanthem];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A88.0;;SAME-AS;;;;;;;
;Epidemic vertigo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A88.1;;SAME-AS;;;;;;;
;Other specified viral infections of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A88.8;;SAME-AS;;;;;;;
;Unspecified viral infection of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A89;;SAME-AS;;;;;;;
;Dengue fever [classical dengue];;;;Diagnosis;N/A;;FALSE;ICD10-BD;A90;;SAME-AS;;;;;;;
;Dengue hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A91;;SAME-AS;;;;;;;
;Other mosquito-borne viral fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92;;SAME-AS;;;;;;;
;Chikungunya virus disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.0;;SAME-AS;;;;;;;
;O'nyong-nyong fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.1;;SAME-AS;;;;;;;
;Venezuelan equine fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.2;;SAME-AS;;;;;;;
;West Nile fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.3;;SAME-AS;;;;;;;
;Rift Valley fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.4;;SAME-AS;;;;;;;
;Other specified mosquito-borne viral fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.8;;SAME-AS;;;;;;;
;Mosquito-borne viral fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A92.9;;SAME-AS;;;;;;;
;Other arthropod-borne viral fevers, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A93;;SAME-AS;;;;;;;
;Oropouche virus disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A93.0;;SAME-AS;;;;;;;
;Sandfly fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A93.1;;SAME-AS;;;;;;;
;Colorado tick fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A93.2;;SAME-AS;;;;;;;
;Other specified arthropod-borne viral fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A93.8;;SAME-AS;;;;;;;
;Unspecified arthropod-borne viral fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A94;;SAME-AS;;;;;;;
;Yellow fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A95;;SAME-AS;;;;;;;
;Sylvatic yellow fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A95.0;;SAME-AS;;;;;;;
;Urban yellow fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A95.1;;SAME-AS;;;;;;;
;Yellow fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A95.9;;SAME-AS;;;;;;;
;Arenaviral hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A96;;SAME-AS;;;;;;;
;Junin hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A96.0;;SAME-AS;;;;;;;
;Machupo hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A96.1;;SAME-AS;;;;;;;
;Lassa fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A96.2;;SAME-AS;;;;;;;
;Other arenaviral hemorrhagic fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A96.8;;SAME-AS;;;;;;;
;Arenaviral hemorrhagic fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A96.9;;SAME-AS;;;;;;;
;Other viral hemorrhagic fevers, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98;;SAME-AS;;;;;;;
;Crimean-Congo hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.0;;SAME-AS;;;;;;;
